specification_id,cycle,estimate_margin_dem,environment_margin_dem,input_questions,retained_questions,aggregated_rows,unique_polls,unique_pollsters,effective_sample_size,weighted_mean_poll_age_days
lb21__equal__q_largest_sample__sample_equal__quality_on__partisan_downweight__poll_level,2024,0.12047204929491298,0.10842484436542169,735,36,34,34,22,32.84174097399764,10.386634844868734
lb21__equal__q_largest_sample__sample_equal__quality_on__partisan_exclude__poll_level,2018,8.871953921121756,7.98475852900958,1773,66,66,66,19,64.33472584856399,10.074707185818296
lb21__equal__q_largest_sample__sample_equal__quality_on__partisan_exclude__poll_level,2020,8.085152058721349,7.276636852849214,943,61,61,61,14,60.020289455230994,10.490153172866522
lb21__equal__q_largest_sample__sample_equal__quality_on__partisan_exclude__poll_level,2022,0.08942171721230265,0.08047954549107238,1364,70,69,69,33,67.11910000106286,11.704735376044564
lb21__equal__q_largest_sample__sample_equal__quality_on__partisan_exclude__poll_level,2024,0.12047204929491298,0.10842484436542169,735,36,34,34,22,32.84174097399764,10.386634844868734
lb21__equal__q_largest_sample__sample_sqrt__quality_off__partisan_include__poll_level,2018,8.841076609182046,7.9569689482638415,1773,66,66,66,19,62.24714271635563,9.734403742552617
lb21__equal__q_largest_sample__sample_sqrt__quality_off__partisan_include__poll_level,2020,7.734679880062679,6.9612118920564106,943,61,61,61,14,52.05772086974827,11.066863440003642
lb21__equal__q_largest_sample__sample_sqrt__quality_off__partisan_include__poll_level,2022,0.19144849894311033,0.1723036490487993,1364,70,69,69,33,43.29865173422141,12.902541605380135
lb21__equal__q_largest_sample__sample_sqrt__quality_off__partisan_include__poll_level,2024,-0.02261687238926474,-0.020355185150338267,735,36,34,34,22,31.8728628634861,10.029911531190557
lb21__equal__q_largest_sample__sample_sqrt__quality_off__partisan_downweight__poll_level,2018,8.841076609182046,7.9569689482638415,1773,66,66,66,19,62.24714271635563,9.734403742552617
lb21__equal__q_largest_sample__sample_sqrt__quality_off__partisan_downweight__poll_level,2020,7.734679880062679,6.9612118920564106,943,61,61,61,14,52.05772086974827,11.066863440003642
lb21__equal__q_largest_sample__sample_sqrt__quality_off__partisan_downweight__poll_level,2022,0.19144849894311033,0.1723036490487993,1364,70,69,69,33,43.29865173422141,12.902541605380135
lb21__equal__q_largest_sample__sample_sqrt__quality_off__partisan_downweight__poll_level,2024,-0.02261687238926474,-0.020355185150338267,735,36,34,34,22,31.8728628634861,10.029911531190557
lb21__equal__q_largest_sample__sample_sqrt__quality_off__partisan_exclude__poll_level,2018,8.841076609182046,7.9569689482638415,1773,66,66,66,19,62.24714271635563,9.734403742552617
lb21__equal__q_largest_sample__sample_sqrt__quality_off__partisan_exclude__poll_level,2020,7.734679880062679,6.9612118920564106,943,61,61,61,14,52.05772086974827,11.066863440003642
lb21__equal__q_largest_sample__sample_sqrt__quality_off__partisan_exclude__poll_level,2022,0.19144849894311033,0.1723036490487993,1364,70,69,69,33,43.29865173422141,12.902541605380135
lb21__equal__q_largest_sample__sample_sqrt__quality_off__partisan_exclude__poll_level,2024,-0.02261687238926474,-0.020355185150338267,735,36,34,34,22,31.8728628634861,10.029911531190557
lb21__equal__q_largest_sample__sample_sqrt__quality_on__partisan_include__poll_level,2018,8.957911338428424,8.062120204585582,1773,66,66,66,19,61.404772921658044,9.947857331668121
lb21__equal__q_largest_sample__sample_sqrt__quality_on__partisan_include__poll_level,2020,7.811061923134736,7.029955730821262,943,61,61,61,14,53.89984785546151,11.020325431237236
lb21__equal__q_largest_sample__sample_sqrt__quality_on__partisan_include__poll_level,2022,0.15842727693746472,0.14258454924371824,1364,70,69,69,33,44.670289760971706,13.041453436298593
lb21__equal__q_largest_sample__sample_sqrt__quality_on__partisan_include__poll_level,2024,0.1231477304896907,0.11083295744072164,735,36,34,34,22,31.412702687167133,10.234342690174623
lb21__equal__q_largest_sample__sample_sqrt__quality_on__partisan_downweight__poll_level,2018,8.957911338428424,8.062120204585582,1773,66,66,66,19,61.404772921658044,9.947857331668121
lb21__equal__q_largest_sample__sample_sqrt__quality_on__partisan_downweight__poll_level,2020,7.811061923134736,7.029955730821262,943,61,61,61,14,53.89984785546151,11.020325431237236
lb21__equal__q_largest_sample__sample_sqrt__quality_on__partisan_downweight__poll_level,2022,0.15842727693746472,0.14258454924371824,1364,70,69,69,33,44.670289760971706,13.041453436298593
lb21__equal__q_largest_sample__sample_sqrt__quality_on__partisan_downweight__poll_level,2024,0.1231477304896907,0.11083295744072164,735,36,34,34,22,31.412702687167133,10.234342690174623
lb21__equal__q_largest_sample__sample_sqrt__quality_on__partisan_exclude__poll_level,2018,8.957911338428424,8.062120204585582,1773,66,66,66,19,61.404772921658044,9.947857331668121
lb21__equal__q_largest_sample__sample_sqrt__quality_on__partisan_exclude__poll_level,2020,7.811061923134736,7.029955730821262,943,61,61,61,14,53.89984785546151,11.020325431237236
lb21__equal__q_largest_sample__sample_sqrt__quality_on__partisan_exclude__poll_level,2022,0.15842727693746472,0.14258454924371824,1364,70,69,69,33,44.670289760971706,13.041453436298593
lb21__equal__q_largest_sample__sample_sqrt__quality_on__partisan_exclude__poll_level,2024,0.1231477304896907,0.11083295744072164,735,36,34,34,22,31.412702687167133,10.234342690174623
lb21__hl14__q_all__sample_equal__quality_off__partisan_include__poll_level,2018,8.225852527810144,7.40326727502913,1773,141,66,66,19,60.30421678061503,7.935057287350974
lb21__hl14__q_all__sample_equal__quality_off__partisan_include__poll_level,2020,7.932278113415751,7.139050302074176,943,71,61,61,14,56.465770519302744,8.89772039089449
lb21__hl14__q_all__sample_equal__quality_off__partisan_include__poll_level,2022,-0.1419586058890196,-0.12776274530011764,1364,93,69,69,33,62.983388926551,9.736716467193581
lb21__hl14__q_all__sample_equal__quality_off__partisan_include__poll_level,2024,0.050327461641278125,0.04529471547715031,735,47,34,34,22,31.83067686267997,8.814679420052952
lb21__hl14__q_all__sample_equal__quality_off__partisan_downweight__poll_level,2018,8.225852527810144,7.40326727502913,1773,141,66,66,19,60.30421678061503,7.935057287350974
lb21__hl14__q_all__sample_equal__quality_off__partisan_downweight__poll_level,2020,7.932278113415751,7.139050302074176,943,71,61,61,14,56.465770519302744,8.89772039089449
lb21__hl14__q_all__sample_equal__quality_off__partisan_downweight__poll_level,2022,-0.1419586058890196,-0.12776274530011764,1364,93,69,69,33,62.983388926551,9.736716467193581
lb21__hl14__q_all__sample_equal__quality_off__partisan_downweight__poll_level,2024,0.050327461641278125,0.04529471547715031,735,47,34,34,22,31.83067686267997,8.814679420052952
lb21__hl14__q_all__sample_equal__quality_off__partisan_exclude__poll_level,2018,8.225852527810144,7.40326727502913,1773,141,66,66,19,60.30421678061503,7.935057287350974
lb21__hl14__q_all__sample_equal__quality_off__partisan_exclude__poll_level,2020,7.932278113415751,7.139050302074176,943,71,61,61,14,56.465770519302744,8.89772039089449
lb21__hl14__q_all__sample_equal__quality_off__partisan_exclude__poll_level,2022,-0.1419586058890196,-0.12776274530011764,1364,93,69,69,33,62.983388926551,9.736716467193581
lb21__hl14__q_all__sample_equal__quality_off__partisan_exclude__poll_level,2024,0.050327461641278125,0.04529471547715031,735,47,34,34,22,31.83067686267997,8.814679420052952
lb21__hl14__q_all__sample_equal__quality_on__partisan_include__poll_level,2018,8.249090004213581,7.424181003792223,1773,141,66,66,19,59.50598656012199,8.081676818761458
lb21__hl14__q_all__sample_equal__quality_on__partisan_include__poll_level,2020,8.056386348773627,7.250747713896264,943,71,61,61,14,55.28289863257476,8.8502057998104
lb21__hl14__q_all__sample_equal__quality_on__partisan_include__poll_level,2022,-0.18886059796049987,-0.16997453816444988,1364,93,69,69,33,61.519494509910466,9.845437863579106
lb21__hl14__q_all__sample_equal__quality_on__partisan_include__poll_level,2024,0.1997136813040434,0.17974231317363906,735,47,34,34,22,31.028221047025795,8.909104140080242
lb21__hl14__q_all__sample_equal__quality_on__partisan_downweight__poll_level,2018,8.249090004213581,7.424181003792223,1773,141,66,66,19,59.50598656012199,8.081676818761458
lb21__hl14__q_all__sample_equal__quality_on__partisan_downweight__poll_level,2020,8.056386348773627,7.250747713896264,943,71,61,61,14,55.28289863257476,8.8502057998104
lb21__hl14__q_all__sample_equal__quality_on__partisan_downweight__poll_level,2022,-0.18886059796049987,-0.16997453816444988,1364,93,69,69,33,61.519494509910466,9.845437863579106
lb21__hl14__q_all__sample_equal__quality_on__partisan_downweight__poll_level,2024,0.1997136813040434,0.17974231317363906,735,47,34,34,22,31.028221047025795,8.909104140080242
lb21__hl14__q_all__sample_equal__quality_on__partisan_exclude__poll_level,2018,8.249090004213581,7.424181003792223,1773,141,66,66,19,59.50598656012199,8.081676818761458
lb21__hl14__q_all__sample_equal__quality_on__partisan_exclude__poll_level,2020,8.056386348773627,7.250747713896264,943,71,61,61,14,55.28289863257476,8.8502057998104
lb21__hl14__q_all__sample_equal__quality_on__partisan_exclude__poll_level,2022,-0.18886059796049987,-0.16997453816444988,1364,93,69,69,33,61.519494509910466,9.845437863579106
lb21__hl14__q_all__sample_equal__quality_on__partisan_exclude__poll_level,2024,0.1997136813040434,0.17974231317363906,735,47,34,34,22,31.028221047025795,8.909104140080242
lb21__hl14__q_all__sample_sqrt__quality_off__partisan_include__poll_level,2018,8.245595415089232,7.421035873580309,1773,141,66,66,19,57.68348216555797,7.852367138456505
lb21__hl14__q_all__sample_sqrt__quality_off__partisan_include__poll_level,2020,7.718500686568361,6.946650617911525,943,71,61,61,14,49.92862887881201,9.441020298111038
lb21__hl14__q_all__sample_sqrt__quality_off__partisan_include__poll_level,2022,-0.025911005137019032,-0.02331990462331713,1364,93,69,69,33,49.30789809596895,10.904922382222143
lb21__hl14__q_all__sample_sqrt__quality_off__partisan_include__poll_level,2024,0.047573553878268976,0.04281619849044208,735,47,34,34,22,29.25496555534452,8.662418369504532
lb21__hl14__q_all__sample_sqrt__quality_off__partisan_downweight__poll_level,2018,8.245595415089232,7.421035873580309,1773,141,66,66,19,57.68348216555797,7.852367138456505
lb21__hl14__q_all__sample_sqrt__quality_off__partisan_downweight__poll_level,2020,7.718500686568361,6.946650617911525,943,71,61,61,14,49.92862887881201,9.441020298111038
lb21__hl14__q_all__sample_sqrt__quality_off__partisan_downweight__poll_level,2022,-0.025911005137019032,-0.02331990462331713,1364,93,69,69,33,49.30789809596895,10.904922382222143
lb21__hl14__q_all__sample_sqrt__quality_off__partisan_downweight__poll_level,2024,0.047573553878268976,0.04281619849044208,735,47,34,34,22,29.25496555534452,8.662418369504532
lb21__hl14__q_all__sample_sqrt__quality_off__partisan_exclude__poll_level,2018,8.245595415089232,7.421035873580309,1773,141,66,66,19,57.68348216555797,7.852367138456505
lb21__hl14__q_all__sample_sqrt__quality_off__partisan_exclude__poll_level,2020,7.718500686568361,6.946650617911525,943,71,61,61,14,49.92862887881201,9.441020298111038
lb21__hl14__q_all__sample_sqrt__quality_off__partisan_exclude__poll_level,2022,-0.025911005137019032,-0.02331990462331713,1364,93,69,69,33,49.30789809596895,10.904922382222143
lb21__hl14__q_all__sample_sqrt__quality_off__partisan_exclude__poll_level,2024,0.047573553878268976,0.04281619849044208,735,47,34,34,22,29.25496555534452,8.662418369504532
lb21__hl14__q_all__sample_sqrt__quality_on__partisan_include__poll_level,2018,8.2686279007461,7.441765110671491,1773,141,66,66,19,58.205490628635026,8.03791327642254
lb21__hl14__q_all__sample_sqrt__quality_on__partisan_include__poll_level,2020,7.804188960568276,7.0237700645114485,943,71,61,61,14,51.46293442606593,9.389544759345487
lb21__hl14__q_all__sample_sqrt__quality_on__partisan_include__poll_level,2022,-0.0662987070949891,-0.05966883638549019,1364,93,69,69,33,52.75153475602248,11.107243388689664
lb21__hl14__q_all__sample_sqrt__quality_on__partisan_include__poll_level,2024,0.18079335699052052,0.16271402129146847,735,47,34,34,22,29.49956194321667,8.805563106270165
lb21__hl14__q_all__sample_sqrt__quality_on__partisan_downweight__poll_level,2018,8.2686279007461,7.441765110671491,1773,141,66,66,19,58.205490628635026,8.03791327642254
lb21__hl14__q_all__sample_sqrt__quality_on__partisan_downweight__poll_level,2020,7.804188960568276,7.0237700645114485,943,71,61,61,14,51.46293442606593,9.389544759345487
lb21__hl14__q_all__sample_sqrt__quality_on__partisan_downweight__poll_level,2022,-0.0662987070949891,-0.05966883638549019,1364,93,69,69,33,52.75153475602248,11.107243388689664
lb21__hl14__q_all__sample_sqrt__quality_on__partisan_downweight__poll_level,2024,0.18079335699052052,0.16271402129146847,735,47,34,34,22,29.49956194321667,8.805563106270165
lb21__hl14__q_all__sample_sqrt__quality_on__partisan_exclude__poll_level,2018,8.2686279007461,7.441765110671491,1773,141,66,66,19,58.205490628635026,8.03791327642254
lb21__hl14__q_all__sample_sqrt__quality_on__partisan_exclude__poll_level,2020,7.804188960568276,7.0237700645114485,943,71,61,61,14,51.46293442606593,9.389544759345487
lb21__hl14__q_all__sample_sqrt__quality_on__partisan_exclude__poll_level,2022,-0.0662987070949891,-0.05966883638549019,1364,93,69,69,33,52.75153475602248,11.107243388689664
lb21__hl14__q_all__sample_sqrt__quality_on__partisan_exclude__poll_level,2024,0.18079335699052052,0.16271402129146847,735,47,34,34,22,29.49956194321667,8.805563106270165
lb21__hl14__q_prefer_lv__sample_equal__quality_off__partisan_include__poll_level,2018,7.9011119199204405,7.111000727928396,1773,78,66,66,19,60.30421678061504,7.935057287350973
lb21__hl14__q_prefer_lv__sample_equal__quality_off__partisan_include__poll_level,2020,7.9177918522199455,7.126012666997951,943,61,61,61,14,56.465770519302744,8.89772039089449
lb21__hl14__q_prefer_lv__sample_equal__quality_off__partisan_include__poll_level,2022,-0.2742553880274808,-0.24682984922473272,1364,69,69,69,33,62.983388926551,9.736716467193581
lb21__hl14__q_prefer_lv__sample_equal__quality_off__partisan_include__poll_level,2024,-0.008918524849634806,-0.008026672364671325,735,34,34,34,22,31.83067686267997,8.814679420052952
lb21__hl14__q_prefer_lv__sample_equal__quality_off__partisan_downweight__poll_level,2018,7.9011119199204405,7.111000727928396,1773,78,66,66,19,60.30421678061504,7.935057287350973
lb21__hl14__q_prefer_lv__sample_equal__quality_off__partisan_downweight__poll_level,2020,7.9177918522199455,7.126012666997951,943,61,61,61,14,56.465770519302744,8.89772039089449
lb21__hl14__q_prefer_lv__sample_equal__quality_off__partisan_downweight__poll_level,2022,-0.2742553880274808,-0.24682984922473272,1364,69,69,69,33,62.983388926551,9.736716467193581
lb21__hl14__q_prefer_lv__sample_equal__quality_off__partisan_downweight__poll_level,2024,-0.008918524849634806,-0.008026672364671325,735,34,34,34,22,31.83067686267997,8.814679420052952
lb21__hl14__q_prefer_lv__sample_equal__quality_off__partisan_exclude__poll_level,2018,7.9011119199204405,7.111000727928396,1773,78,66,66,19,60.30421678061504,7.935057287350973
lb21__hl14__q_prefer_lv__sample_equal__quality_off__partisan_exclude__poll_level,2020,7.9177918522199455,7.126012666997951,943,61,61,61,14,56.465770519302744,8.89772039089449
lb21__hl14__q_prefer_lv__sample_equal__quality_off__partisan_exclude__poll_level,2022,-0.2742553880274808,-0.24682984922473272,1364,69,69,69,33,62.983388926551,9.736716467193581
lb21__hl14__q_prefer_lv__sample_equal__quality_off__partisan_exclude__poll_level,2024,-0.008918524849634806,-0.008026672364671325,735,34,34,34,22,31.83067686267997,8.814679420052952
lb21__hl14__q_prefer_lv__sample_equal__quality_on__partisan_include__poll_level,2018,7.871180630020233,7.08406256701821,1773,78,66,66,19,59.50598656012199,8.081676818761458
lb21__hl14__q_prefer_lv__sample_equal__quality_on__partisan_include__poll_level,2020,8.035817185692022,7.23223546712282,943,61,61,61,14,55.28289863257476,8.8502057998104
lb21__hl14__q_prefer_lv__sample_equal__quality_on__partisan_include__poll_level,2022,-0.34144594047785476,-0.3073013464300693,1364,69,69,69,33,61.519494509910444,9.845437863579106
lb21__hl14__q_prefer_lv__sample_equal__quality_on__partisan_include__poll_level,2024,0.1419737512066686,0.12777637608600176,735,34,34,34,22,31.028221047025795,8.909104140080242
lb21__hl14__q_prefer_lv__sample_equal__quality_on__partisan_downweight__poll_level,2018,7.871180630020233,7.08406256701821,1773,78,66,66,19,59.50598656012199,8.081676818761458
