source,source_file,source_row_number,source_row_hash,poll_id,question_id,race_id,cycle,election_date,stage,office_type,seat_name,pollster_id,pollster,display_name,pollster_rating_id,pollster_rating_name,numeric_grade,pollscore,transparency_score,methodology,start_date,end_date,field_period_days,days_before_election,sample_size,population,population_full,tracking,internal,partisan,sponsors,notes,url,url_article,url_topline,url_crosstab,dem_pct,rep_pct,ind_pct,two_party_total,margin_dem,two_party_margin_dem,valid_major_party_values,pre_election
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,4786,ceed2facaf461df61740cc8da3eeedcef28b7375e5b3a253cc4f46a25e7506ae,49664,78165,8273,2018,2018-11-06,general,U.S. House,Generic,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,,Online Opt-In Panel,2017-04-20,2017-04-24,5,561,2032.0,rv,rv,,,,Politico,,https://morningconsult.com/2017/04/26/trumps-border-wall-lowest-priority-funding-talks-voters-say/,,,,40.0,44.0,,84.0,-4.0,-4.761904761904762,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,4787,3a9606590de55075e69c52751bf429fbda4713379555c5f81f61a609761a3fed,50465,79640,8273,2018,2018-11-06,general,U.S. House,Generic,294,McLaughlin,McLaughlin & Associates,203,McLaughlin & Associates,0.5,1.6,,,2017-04-20,2017-04-24,5,561,1000.0,lv,lv,,,,,,http://mclaughlinonline.com/2017/11/16/ma-national-survey-results-11-14-17/,,,,43.0,43.0,,86.0,0.0,0.0,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,4782,1343a510f9e2109e6e5d9b41668e05473d88978622e718d0d08fcc53b7b6ac7e,49656,78203,8273,2018,2018-11-06,general,U.S. House,Generic,568,YouGov,YouGov,391,YouGov,3.0,-1.1,,Online Matched Sample,2017-04-23,2017-04-25,3,560,1295.0,rv,rv,,,,Economist,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/vndekayz1x/econTabReport.pdf,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/vndekayz1x/econTabReport.pdf,39.0,34.0,,73.0,5.0,6.8493150684931505,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,4783,89576f02e3e3ced16c9d918c26802421f8a59e6cd8bd44dac1164d840d5c254b,49666,78157,8273,2018,2018-11-06,general,U.S. House,Generic,1597,Beacon/Shaw,Beacon Research/Shaw & Co. Research,103,Beacon Research/Shaw & Co. Research,2.8,-1.1,,,2017-04-23,2017-04-25,3,560,1009.0,rv,rv,,False,,FOX News,,http://www.foxnews.com/politics/slideshow/2017/04/26/fox-news-poll-president-trumps-first-100-days.html,,,,47.0,42.0,,89.0,5.0,5.617977528089888,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,4784,98e59b52e136e53707ae6dabd2cb1770508757ce945724ad646ed1faea0ed1d0,49668,78158,8273,2018,2018-11-06,general,U.S. House,Generic,1867,CNN/ORC,CNN/Opinion Research Corporation,844,CNN,2.8,-0.6,,Live Phone,2017-04-22,2017-04-25,4,560,1009.0,a,a,,,,,,http://i2.cdn.turner.com/cnn/2017/images/04/26/rel5a.-.trump.at.100.days[10].pdf,,,http://i2.cdn.turner.com/cnn/2017/images/04/26/rel5a.-.trump.at.100.days[10].pdf,50.0,41.0,,91.0,9.0,9.89010989010989,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,4785,be0e6efd37140ab53612782f60565a736c99994c32998e3e48ae8738c18df1f7,49668,78202,8273,2018,2018-11-06,general,U.S. House,Generic,1867,CNN/ORC,CNN/Opinion Research Corporation,844,CNN,2.8,-0.6,,Live Phone,2017-04-22,2017-04-25,4,560,922.0,rv,rv,,,,,,http://i2.cdn.turner.com/cnn/2017/images/04/26/rel5a.-.trump.at.100.days[10].pdf,,,http://i2.cdn.turner.com/cnn/2017/images/04/26/rel5a.-.trump.at.100.days[10].pdf,49.0,41.0,,90.0,8.0,8.88888888888889,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,4781,2e54e2519f8ac8e74351b71f302732b868539cae491f102ba1c8ac60b7fbe780,49689,78146,8273,2018,2018-11-06,general,U.S. House,Generic,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,,Online Opt-In Panel,2017-04-27,2017-04-30,4,555,1998.0,rv,rv,,,,Politico,,https://morningconsult.com/2017/05/03/people-split-states-treat-sickest-americans/,,,,41.0,41.0,,82.0,0.0,0.0,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,4780,cd64148b89cfec6cd1acc5fcac1bee130dde6303882219433ee3ccb135e1fcad,49688,78204,8273,2018,2018-11-06,general,U.S. House,Generic,568,YouGov,YouGov,391,YouGov,3.0,-1.1,,Online Matched Sample,2017-04-29,2017-05-02,4,553,1255.0,rv,rv,,,,Economist,,http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/eh981oefng/econToplines.pdf,,http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/eh981oefng/econToplines.pdf,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/blvmt31w4l/econTabReport.pdf,38.0,35.0,,73.0,3.0,4.109589041095891,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,4779,2db439a98b3098d49b8f205136a697c572b249dea40fa02b9b59de0bdacf3c8a,49712,78169,8273,2018,2018-11-06,general,U.S. House,Generic,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,,Online Opt-In Panel,2017-05-04,2017-05-06,3,549,1996.0,rv,rv,,,,Politico,,https://morningconsult.com/2017/05/10/obamacare-support-gop-alternative-poll-finds/,,,,42.0,36.0,,78.0,6.0,7.6923076923076925,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,4777,259a054c6f21052464c2be6ac5688ad8b8f24ff4bed808e22b5e5d5ff4cb0305,49713,78161,8273,2018,2018-11-06,general,U.S. House,Generic,568,YouGov,YouGov,391,YouGov,3.0,-1.1,,Online Matched Sample,2017-05-06,2017-05-09,4,546,1287.0,rv,rv,,,,Economist,,http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/7gtsiw6kbg/econToplines.pdf,,http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/7gtsiw6kbg/econToplines.pdf,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/hdfqb3wks2/econTabReport.pdf,40.0,35.0,,75.0,5.0,6.666666666666667,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,4778,c6f29300cd9b4d22ec57a10b9adc87f2c5b7de12b34b97791fdffe3916d3cfe5,49715,78207,8273,2018,2018-11-06,general,U.S. House,Generic,396,Quinnipiac,Quinnipiac University,267,Quinnipiac University,2.8,-0.5,,Live Phone,2017-05-04,2017-05-09,6,546,1078.0,rv,rv,,,,,,https://poll.qu.edu/Poll-Release-Legacy?releaseid=2456,,,https://poll.qu.edu/Poll-Release-Legacy?releaseid=2456,54.0,38.0,,92.0,16.0,17.391304347826086,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,4776,78c8327b35d18da69c731db44512084402598d740d6b9a1684b2f25d18b18a3f,49718,78167,8273,2018,2018-11-06,general,U.S. House,Generic,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,,Online Opt-In Panel,2017-05-09,2017-05-11,3,544,1731.0,rv,rv,,,,Politico,,https://morningconsult.com/2017/05/11/partisanship-strong-factor-voters-stance-comey-firing/,,,,42.0,37.0,,79.0,5.0,6.329113924050633,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,4774,3adba4d083efce783ec11a40826b7fc68ca875ecee1f101250c864a3f5318fc4,49731,78166,8273,2018,2018-11-06,general,U.S. House,Generic,383,PPP,Public Policy Polling,263,Public Policy Polling,1.4,0.0,,IVR/Online Opt-In Panel,2017-05-12,2017-05-14,3,541,692.0,rv,rv,,,,,,http://www.publicpolicypolling.com/pdf/2017/PPP_Release_National_51617.pdf,,,,49.0,38.0,,87.0,11.0,12.64367816091954,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,4775,d8e6c78c9c03a7ed6dd7c7742eecc086e5ec8ef522fdab1d4ef158b440e87802,49737,78144,8273,2018,2018-11-06,general,U.S. House,Generic,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,,Online Opt-In Panel,2017-05-12,2017-05-14,3,541,2001.0,rv,rv,,,,,,https://morningconsult.com/2017/05/17/trumps-approval-slide-continues-morale-among-base-weakens/,,,,42.0,35.0,,77.0,7.0,9.090909090909092,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,4773,3f3edc23b6d381bf72e1013d504f9196f57e0ab8544a6fe19960e25c78dd97c9,49739,78163,8273,2018,2018-11-06,general,U.S. House,Generic,568,YouGov,YouGov,391,YouGov,3.0,-1.1,,Online Matched Sample,2017-05-13,2017-05-16,4,539,1298.0,rv,rv,,,,Economist,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/r7qogc932v/econTabReport.pdf,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/r7qogc932v/econTabReport.pdf,40.0,33.0,,73.0,7.0,9.58904109589041,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,4772,a86d20e2e38990f52ad7d8550410ebf7f1dae59e6408b50bae6c641c14a9b7c6,49765,78148,8273,2018,2018-11-06,general,U.S. House,Generic,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,,Online Opt-In Panel,2017-05-18,2017-05-22,5,533,1938.0,rv,rv,,,,Politico,,https://morningconsult.com/2017/05/24/trump-arrests-slide-despite-concerns-russia-probe-comey-firing/,,,,41.0,37.0,,78.0,4.0,5.128205128205129,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,4769,8ae0acabf418746d5644d51d8877b1b93599b1d58934fc797853816db9fd4c50,49764,78159,8273,2018,2018-11-06,general,U.S. House,Generic,568,YouGov,YouGov,391,YouGov,3.0,-1.1,,Online Matched Sample,2017-05-20,2017-05-23,4,532,1276.0,rv,rv,,,,Economist,,http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/7dq9dycdgv/econToplines.pdf,,http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/7dq9dycdgv/econToplines.pdf,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/nkn28k0m0p/econTabReport.pdf,38.0,36.0,,74.0,2.0,2.7027027027027026,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,4770,7875c3760f7d2d0927a953006839fc07c48fab7213002e54d9d43cdd85b67749,49793,79323,8273,2018,2018-11-06,general,U.S. House,Generic,241,Ipsos,Ipsos,154,Ipsos,2.8,-0.9,,Online Opt-In Panel,2017-05-19,2017-05-23,5,532,405.0,rv,rv,True,,,Reuters,,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,,,,43.0,36.1,2.8,79.1,6.899999999999999,8.723135271807838,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,4771,214af058ae028f5c570deee4494f206e38cac6328d2bf5919c05d042049d5758,49793,79480,8273,2018,2018-11-06,general,U.S. House,Generic,241,Ipsos,Ipsos,154,Ipsos,2.8,-0.9,,Online Opt-In Panel,2017-05-19,2017-05-23,5,532,499.0,a,a,True,,,Reuters,,http://polling.reuters.com/#poll/TM1212Y17/,,,,37.7,32.5,2.6,70.2,5.200000000000003,7.40740740740741,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,4767,7a677297ab97a446086bac3080469009dfa8987b932df0ccf35cfe65085d571b,49792,79322,8273,2018,2018-11-06,general,U.S. House,Generic,241,Ipsos,Ipsos,154,Ipsos,2.8,-0.9,,Online Opt-In Panel,2017-05-20,2017-05-24,5,531,727.0,rv,rv,True,,,Reuters,,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,,,,43.2,36.0,4.0,79.2,7.200000000000003,9.090909090909093,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,4768,82343bde285700b824575bacefa922880c3d6dcb50d8d11c1f7359c46d5f621f,49792,79479,8273,2018,2018-11-06,general,U.S. House,Generic,241,Ipsos,Ipsos,154,Ipsos,2.8,-0.9,,Online Opt-In Panel,2017-05-20,2017-05-24,5,531,890.0,a,a,True,,,Reuters,,http://polling.reuters.com/#poll/TM1212Y17/,,,,37.7,31.7,3.6,69.4,6.0000000000000036,8.645533141210379,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,4764,d500fc0ef928ec1fb6d4bbfaf93e30987625f07c26c6127b504f8af17d12ed1a,49791,79321,8273,2018,2018-11-06,general,U.S. House,Generic,241,Ipsos,Ipsos,154,Ipsos,2.8,-0.9,,Online Opt-In Panel,2017-05-21,2017-05-25,5,530,1055.0,rv,rv,True,,,Reuters,,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,,,,42.4,35.6,3.5,78.0,6.799999999999997,8.717948717948715,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,4765,98b31396aba94ca067c00e10f761f0c6e8fdf36bfda35e0f69d71e0757fd73b4,49791,79478,8273,2018,2018-11-06,general,U.S. House,Generic,241,Ipsos,Ipsos,154,Ipsos,2.8,-0.9,,Online Opt-In Panel,2017-05-21,2017-05-25,5,530,1283.0,a,a,True,,,Reuters,,http://polling.reuters.com/#poll/TM1212Y17/,,,,38.2,31.9,3.2,70.1,6.300000000000004,8.987161198288167,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,4766,1bb793e8a1eb790bd7d4ebc103ed25347de2a042d9cff5a0825e3b5c4fc57793,49791,87412,8273,2018,2018-11-06,general,U.S. House,Generic,241,Ipsos,Ipsos,154,Ipsos,2.8,-0.9,,Online Opt-In Panel,2017-05-21,2017-05-25,5,530,369.0,lv,lv,True,,,Reuters,,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,,,,40.0,35.0,1.3,75.0,5.0,6.666666666666667,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,4761,ddeaf04c97c84880a84a5ded230674d804cc96189e1bde233741b92b8cd945ad,49799,79320,8273,2018,2018-11-06,general,U.S. House,Generic,241,Ipsos,Ipsos,154,Ipsos,2.8,-0.9,,Online Opt-In Panel,2017-05-22,2017-05-26,5,529,1554.0,rv,rv,True,,,Reuters,,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,,,,41.0,36.3,4.0,77.3,4.700000000000003,6.080206985769732,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,4762,64a1ce65a7f78442ba93899d24b0e6764d2343d4ef5a9231d3c8f6dbee1f966b,49799,79477,8273,2018,2018-11-06,general,U.S. House,Generic,241,Ipsos,Ipsos,154,Ipsos,2.8,-0.9,,Online Opt-In Panel,2017-05-22,2017-05-26,5,529,1863.0,a,a,True,,,Reuters,,http://polling.reuters.com/#poll/TM1212Y17/,,,,37.6,32.2,3.6,69.80000000000001,5.399999999999999,7.7363896848137506,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,4763,77a4f12f8f9d4e9cf5fc3f01d29caa6b52a7146aa0141a5aa3cddeaf52d2b780,49799,87411,8273,2018,2018-11-06,general,U.S. House,Generic,241,Ipsos,Ipsos,154,Ipsos,2.8,-0.9,,Online Opt-In Panel,2017-05-22,2017-05-26,5,529,591.0,lv,lv,True,,,Reuters,,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,,,,39.3,36.8,2.2,76.1,2.5,3.28515111695138,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,4758,41b5cb0fde4d0bb47963a7d08384afb4d59dc8b24d69a1c2d611f186f06b94f3,49798,79319,8273,2018,2018-11-06,general,U.S. House,Generic,241,Ipsos,Ipsos,154,Ipsos,2.8,-0.9,,Online Opt-In Panel,2017-05-23,2017-05-27,5,528,1858.0,rv,rv,True,,,Reuters,,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,,,,41.6,35.5,3.9,77.1,6.100000000000001,7.911802853437097,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,4759,282e81ef22448fd06baeb17cc273be9c9e51f06ca6237c275e55875b4b466b0f,49798,79476,8273,2018,2018-11-06,general,U.S. House,Generic,241,Ipsos,Ipsos,154,Ipsos,2.8,-0.9,,Online Opt-In Panel,2017-05-23,2017-05-27,5,528,2210.0,a,a,True,,,Reuters,,http://polling.reuters.com/#poll/TM1212Y17/,,,,38.5,31.7,3.5,70.2,6.800000000000001,9.686609686609687,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,4760,c761d1a728689fdfed3e4edb6cde7901a43c9d7b323ed4d0b0a9f7ca0000e608,49798,87410,8273,2018,2018-11-06,general,U.S. House,Generic,241,Ipsos,Ipsos,154,Ipsos,2.8,-0.9,,Online Opt-In Panel,2017-05-23,2017-05-27,5,528,699.0,lv,lv,True,,,Reuters,,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,,,,40.2,36.0,2.5,76.2,4.200000000000003,5.511811023622051,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,4755,e2f6f09a6929794d6b065dc3f57964516e201007be8def88fa1aa3ba3d754b15,49797,79318,8273,2018,2018-11-06,general,U.S. House,Generic,241,Ipsos,Ipsos,154,Ipsos,2.8,-0.9,,Online Opt-In Panel,2017-05-24,2017-05-28,5,527,1785.0,rv,rv,True,,,Reuters,,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,,,,39.9,36.2,4.6,76.1,3.6999999999999957,4.862023653088037,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,4756,0a0cfdf4cd43e75305ed61387b5addba1c883e9b1252767f4b12be66fe016c5a,49797,79475,8273,2018,2018-11-06,general,U.S. House,Generic,241,Ipsos,Ipsos,154,Ipsos,2.8,-0.9,,Online Opt-In Panel,2017-05-24,2017-05-28,5,527,2108.0,a,a,True,,,Reuters,,http://polling.reuters.com/#poll/TM1212Y17/,,,,37.4,32.4,4.0,69.8,5.0,7.163323782234957,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,4757,e60460c3e7ab1a19c84942429b79bb2546ca4f3c9d8c4c3d36ca00f585698fc2,49797,87409,8273,2018,2018-11-06,general,U.S. House,Generic,241,Ipsos,Ipsos,154,Ipsos,2.8,-0.9,,Online Opt-In Panel,2017-05-24,2017-05-28,5,527,667.0,lv,lv,True,,,Reuters,,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,,,,38.5,37.5,2.4,76.0,1.0,1.3157894736842106,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,4752,0218da5e8e55ec0868a6a70470627effe266ba90ce4694efcda92cefc8bd5670,49796,79317,8273,2018,2018-11-06,general,U.S. House,Generic,241,Ipsos,Ipsos,154,Ipsos,2.8,-0.9,,Online Opt-In Panel,2017-05-25,2017-05-29,5,526,1769.0,rv,rv,True,,,Reuters,,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,,,,39.9,35.7,4.5,75.6,4.199999999999996,5.55555555555555,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,4753,b05b04e4be30762d02d8d0ad8fac6b69ac3ed266b0dc18d2a595172c6a2910bf,49796,79474,8273,2018,2018-11-06,general,U.S. House,Generic,241,Ipsos,Ipsos,154,Ipsos,2.8,-0.9,,Online Opt-In Panel,2017-05-25,2017-05-29,5,526,2073.0,a,a,True,,,Reuters,,http://polling.reuters.com/#poll/TM1212Y17/,,,,37.8,32.4,3.9,70.19999999999999,5.399999999999999,7.692307692307692,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,4754,fc4f8add4ba7586413dfd1d007c7e93d715bba044cdf53f218fbe0fa3f67c23b,49796,87408,8273,2018,2018-11-06,general,U.S. House,Generic,241,Ipsos,Ipsos,154,Ipsos,2.8,-0.9,,Online Opt-In Panel,2017-05-25,2017-05-29,5,526,652.0,lv,lv,True,,,Reuters,,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,,,,37.3,38.1,2.5,75.4,-0.8000000000000043,-1.0610079575596874,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,4747,8bcbfd816d5a1529f0b87945937e61eef8dd27dfa55da27b48a704e1f4d6e86d,49801,78248,8273,2018,2018-11-06,general,U.S. House,Generic,568,YouGov,YouGov,391,YouGov,3.0,-1.1,,Online Matched Sample,2017-05-27,2017-05-30,4,525,1269.0,rv,rv,,,,Economist,,http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/asu1jxqnot/econToplines.pdf,,http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/asu1jxqnot/econToplines.pdf,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/sm62pd19o2/econTabReport.pdf,39.0,33.0,,72.0,6.0,8.333333333333334,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,4751,737c588fa3911c8fd317a1d55318572308eb5e1d251c3b8df3f5879c900e5c2c,49803,78249,8273,2018,2018-11-06,general,U.S. House,Generic,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,,Online Opt-In Panel,2017-05-25,2017-05-30,6,525,1991.0,rv,rv,,,,Politico,,http://www.politico.com/f/?id=0000015c-5adf-d8e5-adff-5fffa65d0001,,,,43.0,39.0,,82.0,4.0,4.878048780487805,True,True
