district_id,district_partisan_baseline_dem_before,district_environment_adjustment_dem_before,state_environment_adjustment_dem_before,incumbency_adjustment_dem_before,candidate_quality_adjustment_dem_before,special_adjustment_dem_before,poll_spillover_adjustment_dem_before,fundamentals_margin_dem_before,polling_margin_dem_before,poll_count_before,model_margin_dem_before,dem_win_probability_before,district_partisan_baseline_dem_after,district_environment_adjustment_dem_after,state_environment_adjustment_dem_after,incumbency_adjustment_dem_after,candidate_quality_adjustment_dem_after,special_adjustment_dem_after,poll_spillover_adjustment_dem_after,fundamentals_margin_dem_after,polling_margin_dem_after,poll_count_after,model_margin_dem_after,dem_win_probability_after,district_partisan_baseline_dem_change,district_environment_adjustment_dem_change,state_environment_adjustment_dem_change,incumbency_adjustment_dem_change,candidate_quality_adjustment_dem_change,special_adjustment_dem_change,poll_spillover_adjustment_dem_change,fundamentals_margin_dem_change,polling_margin_dem_change,poll_count_change,model_margin_dem_change,dem_win_probability_change
NC-10,-17.496,3.7800000000000007,0.0,-1.5,0.0927272727272727,0.0,-0.005565782373751,-15.128838509646476,,0,-15.128838509646476,0.0743664801340962,-17.496,3.7800000000000007,0.0,-1.5,0.0927272727272727,0.0,-0.005565782373751,-15.128838509646476,,0,-15.128838509646476,0.03411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.040256480134096204
NC-11,-10.256,4.050000000000001,0.0,-1.5,0.1131818181818181,0.0,0.0064577884268509,-7.58636039339133,,0,-7.58636039339133,0.2202185202709472,-10.256,4.050000000000001,0.0,-1.5,0.1131818181818181,0.0,0.0064577884268509,-7.58636039339133,,0,-7.58636039339133,0.17923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.04098852027094721
NC-12,47.034,2.9700000000000006,0.0,1.5,-0.1039285714285714,0.0,-0.007650852498637,51.392420576072794,,0,51.392420576072794,0.9998094496317096,47.034,2.9700000000000006,0.0,1.5,-0.1039285714285714,0.0,-0.007650852498637,51.392420576072794,,0,51.392420576072794,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.00019055036829040972
NC-13,-17.226,3.7800000000000007,0.0,-1.5,0.196875,0.0,-0.0056278197045519,-14.75475281970455,,0,-14.75475281970455,0.0787737771037016,-17.226,3.7800000000000007,0.0,-1.5,0.196875,0.0,-0.0056278197045519,-14.75475281970455,,0,-14.75475281970455,0.03678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.041993777103701606
NC-14,-15.706,3.7800000000000007,0.0,-1.5,0.16875,0.0,-0.0061797472890793,-13.26342974728908,,0,-13.26342974728908,0.098805162509557,-15.706,3.7800000000000007,0.0,-1.5,0.16875,0.0,-0.0061797472890793,-13.26342974728908,,0,-13.26342974728908,0.05522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.043585162509557
ND-AL,-36.056,2.9700000000000006,0.0,-1.5,-0.4049999999999999,0.0,0.0060641674729195,-34.98493583252708,,0,-34.98493583252708,0.0029270681183983,-36.056,2.9700000000000006,0.0,-1.5,-0.4049999999999999,0.0,0.0060641674729195,-34.98493583252708,,0,-34.98493583252708,2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.0029070681183983
OH-1,-1.996000000000001,6.75,0.0,1.5,0.0889772727272727,0.0,-0.0070726905889985,6.335904582138273,,0,6.335904582138273,0.7419223533621394,-1.996000000000001,6.75,0.0,1.5,0.0889772727272727,0.0,-0.0070726905889985,6.335904582138273,,0,6.335904582138273,0.77788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.03595764663786061
OH-2,-41.65599999999999,3.510000000000001,0.0,-1.5,-0.045,0.0,0.0037264509835362,-39.68727354901646,,0,-39.68727354901646,0.0013389287601914,-41.65599999999999,3.510000000000001,0.0,-1.5,-0.045,0.0,0.0037264509835362,-39.68727354901646,,0,-39.68727354901646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.0013389287601914
OH-3,40.944,2.9700000000000006,0.0,1.5,-0.1317375,0.0,0.0025824578621835,45.284844957862184,,0,45.284844957862184,0.9994728373700364,40.944,2.9700000000000006,0.0,1.5,-0.1317375,0.0,0.0025824578621835,45.284844957862184,,0,45.284844957862184,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0005271626299635512
OH-4,-42.246,3.510000000000001,0.0,-1.5,0.1099125,0.0,0.0037264509835362,-40.12236104901647,,0,-40.12236104901647,0.0012453902539026,-42.246,3.510000000000001,0.0,-1.5,0.1099125,0.0,0.0037264509835362,-40.12236104901647,,0,-40.12236104901647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.0012453902539026
OH-5,-23.255999999999997,4.050000000000001,0.0,-1.5,-0.234,0.0,0.0051968621630141,-20.934803137836983,,0,-20.934803137836983,0.0296229917456967,-23.255999999999997,4.050000000000001,0.0,-1.5,-0.234,0.0,0.0051968621630141,-20.934803137836983,,0,-20.934803137836983,0.00609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.023532991745696702
OH-6,-33.466,2.9700000000000006,0.0,-1.5,0.084375,0.0,0.0,-31.911625,,0,-31.911625,0.0048756990462432,-33.466,2.9700000000000006,0.0,-1.5,0.084375,0.0,0.0,-31.911625,,0,-31.911625,5e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.0048256990462432
OH-7,-10.886,5.4,0.0,-1.5,-0.0027272727272727,0.0,0.0028964867338689,-6.985830785993403,-2.5000000000000004,1,-6.985830785993403,0.2378859007358453,-10.886,5.4,0.0,-1.5,-0.0027272727272727,0.0,0.0028964867338689,-6.985830785993403,-2.5000000000000004,1,-6.738549363915516,0.20488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2472814220778865,-0.033005900735845306
OH-8,-15.636,4.050000000000001,0.0,-1.5,0.0941825643300798,0.0,0.0097720086879534,-12.982045426981967,,0,-12.982045426981967,0.1030603133173962,-15.636,4.050000000000001,0.0,-1.5,0.0941825643300798,0.0,0.0097720086879534,-12.982045426981967,,0,-12.982045426981967,0.05923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.043830313317396195
OH-9,-9.666,5.4,0.0,1.5,1.87515,0.0,0.0082726866436405,-0.8825773133563595,,0,-0.8825773133563595,0.4632921097157449,-9.666,5.4,0.0,1.5,1.87515,0.0,0.0082726866436405,-0.8825773133563595,,0,-0.8825773133563595,0.45939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.0039021097157448947
OH-10,-7.436000000000001,6.21,0.0,-1.5,-0.627075,0.0,-0.0047076708685963,-3.3577826708685974,,0,-3.3577826708685974,0.3636329718922203,-7.436000000000001,6.21,0.0,-1.5,-0.627075,0.0,-0.0047076708685963,-3.3577826708685974,,0,-3.3577826708685974,0.34443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.01920297189222031
OH-11,55.474,2.9700000000000006,0.0,1.5,0.0910227272727272,0.0,0.0025824578621835,60.03760518513491,,0,60.03760518513491,0.9999548857612458,55.474,2.9700000000000006,0.0,1.5,0.0910227272727272,0.0,0.0025824578621835,60.03760518513491,,0,60.03760518513491,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,4.5114238754195846e-05
OH-12,-29.976,4.590000000000001,0.0,-1.5,-0.4076902173913043,0.0,0.0073676019136218,-27.286322615477683,,0,-27.286322615477683,0.0104803200517151,-29.976,4.590000000000001,0.0,-1.5,-0.4076902173913043,0.0,0.0073676019136218,-27.286322615477683,,0,-27.286322615477683,0.00065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.009830320051715101
OH-13,3.704000000000002,5.940000000000001,0.0,1.5,0.1090909090909091,0.0,0.0068965681889794,11.259987477279893,,0,11.259987477279893,0.8672275432244451,3.704000000000002,5.940000000000001,0.0,1.5,0.1090909090909091,0.0,0.0068965681889794,11.259987477279893,,0,11.259987477279893,0.91184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.04461245677555492
OH-14,-19.646,4.86,0.0,-1.5,-0.291825,0.0,0.0088406192409286,-16.568984380759073,,0,-16.568984380759073,0.0594405951515447,-19.646,4.86,0.0,-1.5,-0.291825,0.0,0.0088406192409286,-16.568984380759073,,0,-16.568984380759073,0.02219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.0372505951515447
OH-15,-9.525999999999998,5.670000000000001,0.0,-1.5,0.0044318181818181,0.0,0.007860312273446,-5.343707869544733,-4.03006225047123,2,-5.343707869544733,0.290982314879771,-9.525999999999998,5.670000000000001,0.0,-1.5,0.0044318181818181,0.0,0.007860312273446,-5.343707869544733,-4.03006225047123,2,-5.09103865899695,0.26131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2526692105477837,-0.02967231487977101
OK-1,-21.776,3.51,0.0,0.0,0.0,0.0,0.0039589347017491,-18.26204106529825,,0,-18.26204106529825,0.045491393273594,-21.776,3.51,0.0,0.0,0.0,0.0,0.0039589347017491,-18.26204106529825,,0,-18.26204106529825,0.01392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.031571393273594
OK-2,-55.245999999999995,2.9700000000000006,0.0,0.0,1.622727272727273,0.0,0.0,-50.65327272727272,,0,-50.65327272727272,0.0002155262877957,-55.245999999999995,2.9700000000000006,0.0,0.0,1.622727272727273,0.0,0.0,-50.65327272727272,,0,-50.65327272727272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.0002155262877957
OK-3,-44.50599999999999,2.9700000000000006,0.0,0.0,0.042,0.0,0.0,-41.49399999999999,,0,-41.49399999999999,0.0009911364988072,-44.50599999999999,2.9700000000000006,0.0,0.0,0.042,0.0,0.0,-41.49399999999999,,0,-41.49399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.0009911364988072
OK-4,-32.606,2.9700000000000006,0.0,0.0,-0.0070714285714285,0.0,0.0,-29.64307142857143,,0,-29.64307142857143,0.0071001640122161,-32.606,2.9700000000000006,0.0,0.0,-0.0070714285714285,0.0,0.0,-29.64307142857143,,0,-29.64307142857143,0.00014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.006960164012216099
OK-5,-18.566,4.32,0.0,0.0,0.1389786585365854,0.0,0.0,-14.107021341463414,,0,-14.107021341463414,0.0869728017768148,-18.566,4.32,0.0,0.0,0.1389786585365854,0.0,0.0,-14.107021341463414,,0,-14.107021341463414,0.04454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.04243280177681479
OR-1,37.654,4.590000000000001,0.0,1.5,0.0084374999999999,0.0,0.0,43.752437500000006,,0,43.752437500000006,0.9993195482213691,37.654,4.590000000000001,0.0,1.5,0.0084374999999999,0.0,0.0,43.752437500000006,,0,43.752437500000006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0006804517786308528
OR-2,-26.566,2.9700000000000006,0.0,-1.5,-0.1443292682926829,0.0,0.0,-25.24032926829268,,0,-25.24032926829268,0.0146765129252079,-26.566,2.9700000000000006,0.0,-1.5,-0.1443292682926829,0.0,0.0,-25.24032926829268,,0,-25.24032926829268,0.00119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.0134865129252079
OR-3,45.714,2.9700000000000006,0.0,1.5,0.0,0.0,-0.007650852498637,50.17634914750136,,0,50.17634914750136,0.9997666470020348,45.714,2.9700000000000006,0.0,1.5,0.0,0.0,-0.007650852498637,50.17634914750136,,0,50.17634914750136,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.00023335299796523046
OR-4,11.904,4.859999999999999,0.0,1.5,-1.8470454545454549,0.0,0.0043635587812461,16.42131810423579,,0,16.42131810423579,0.9391684536262064,11.904,4.859999999999999,0.0,1.5,-1.8470454545454549,0.0,0.0043635587812461,16.42131810423579,,0,16.42131810423579,0.97579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.03662154637379367
OR-5,8.354,4.859999999999999,0.0,1.5,-0.050625,0.0,-0.00143261144113,14.661942388558868,,0,14.661942388558868,0.920096365128084,8.354,4.859999999999999,0.0,1.5,-0.050625,0.0,-0.00143261144113,14.661942388558868,,0,14.661942388558868,0.96158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.041483634871915975
OR-6,11.533999999999995,4.859999999999999,0.0,1.5,-0.3438068181818182,0.0,0.0,17.55019318181818,,0,17.55019318181818,0.9490700860441472,11.533999999999995,4.859999999999999,0.0,1.5,-0.3438068181818182,0.0,0.0,17.55019318181818,,0,17.55019318181818,0.98379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.03471991395585283
PA-1,1.2839999999999985,6.480000000000001,0.0,-1.5,-0.6102551020408163,0.0,-0.0197850398048763,5.633959858154307,,0,5.633959858154307,0.7188962658213093,1.2839999999999985,6.480000000000001,0.0,-1.5,-0.6102551020408163,0.0,-0.0197850398048763,5.633959858154307,,0,5.633959858154307,0.7506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.03170373417869077
PA-2,37.494,2.9700000000000006,0.0,1.5,0.2295478723404255,0.0,-0.007650852498637,42.18589701984179,,0,42.18589701984179,0.9991167184116124,37.494,2.9700000000000006,0.0,1.5,0.2295478723404255,0.0,-0.007650852498637,42.18589701984179,,0,42.18589701984179,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0008832815883875744
PA-3,78.044,2.9700000000000006,0.0,1.5,0.0,0.0,-0.007650852498637,82.50634914750135,,0,82.50634914750135,0.999998933426365,78.044,2.9700000000000006,0.0,1.5,0.0,0.0,-0.007650852498637,82.50634914750135,,0,82.50634914750135,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,1.066573634966872e-06
PA-4,16.424,5.4,0.0,1.5,0.0,0.0,-0.0133155436886279,23.31068445631137,,0,23.31068445631137,0.9798681340671844,16.424,5.4,0.0,1.5,0.0,0.0,-0.0133155436886279,23.31068445631137,,0,23.31068445631137,0.99741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.017541865932815592
PA-5,29.404000000000003,4.860000000000001,0.0,1.5,-0.0877989130434782,0.0,-0.0122413639978192,35.66395972295871,,0,35.66395972295871,0.9973853143449262,29.404000000000003,4.860000000000001,0.0,1.5,-0.0877989130434782,0.0,-0.0122413639978192,35.66395972295871,,0,35.66395972295871,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.002614685655073834
PA-6,12.113999999999995,5.940000000000001,0.0,1.5,-0.0534375,0.0,-0.02228540315803,19.478277096841968,,0,19.478277096841968,0.9625427975216626,12.113999999999995,5.940000000000001,0.0,1.5,-0.0534375,0.0,-0.02228540315803,19.478277096841968,,0,19.478277096841968,0.99103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.02848720247833736
PA-7,-2.3659999999999997,6.480000000000001,0.0,-1.5,-0.005625,0.0,-0.0176581675668543,2.5907168324331473,,0,2.5907168324331473,0.6063001011160402,-2.3659999999999997,6.480000000000001,0.0,-1.5,-0.005625,0.0,-0.0176581675668543,2.5907168324331473,,0,2.5907168324331473,0.62222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.015919898883959838
PA-8,-7.1259999999999994,4.859999999999999,0.0,-1.5,0.163125,0.0,0.006454420627412,-3.596420579372588,2.0,1,-3.596420579372588,0.3544801914692669,-7.1259999999999994,4.859999999999999,0.0,-1.5,0.163125,0.0,0.006454420627412,-3.596420579372588,2.0,1,-3.185083666788703,0.35114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.41133691258388483,-0.0033401914692668955
PA-9,-37.785999999999994,2.9700000000000006,0.0,-1.5,0.0647560975609756,0.0,0.0,-36.25124390243902,,0,-36.25124390243902,0.0023714628854847,-37.785999999999994,2.9700000000000006,0.0,-1.5,0.0647560975609756,0.0,0.0,-36.25124390243902,,0,-36.25124390243902,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.0023614628854847
PA-10,-5.175999999999998,5.13,0.0,-1.5,2.3427,0.0,-0.0113917947763257,0.7853082052236756,,0,0.7853082052236756,0.5326745434275783,-5.175999999999998,5.13,0.0,-1.5,2.3427,0.0,-0.0113917947763257,0.7853082052236756,,0,0.7853082052236756,0.53767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.00499545657242173
PA-11,-21.675999999999995,4.59,0.0,-1.5,0.0599234693877551,0.0,-0.0010390450678648,-18.527115575680103,,0,-18.527115575680103,0.0436111136988961,-21.675999999999995,4.59,0.0,-1.5,0.0599234693877551,0.0,-0.0010390450678648,-18.527115575680103,,0,-18.527115575680103,0.01273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.030881113698896102
PA-12,19.104,2.9700000000000006,0.0,1.5,-2.588181818181818,0.0,0.0,20.985818181818185,,0,20.985818181818185,0.9706204417739376,19.104,2.9700000000000006,0.0,1.5,-2.588181818181818,0.0,0.0,20.985818181818185,,0,20.985818181818185,0.99433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.023709558226062466
PA-13,-45.715999999999994,2.9700000000000006,0.0,-1.5,-0.041590909090909,0.0,0.0,-44.2875909090909,,0,-44.2875909090909,0.0006224247813598,-45.715999999999994,2.9700000000000006,0.0,-1.5,-0.041590909090909,0.0,0.0,-44.2875909090909,,0,-44.2875909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.0006224247813598
PA-14,-33.135999999999996,2.9700000000000006,0.0,-1.5,0.2079545454545455,0.0,0.0064535271673994,-31.451591927378058,,0,-31.451591927378058,0.0052621895660096,-33.135999999999996,2.9700000000000006,0.0,-1.5,0.2079545454545455,0.0,0.0064535271673994,-31.451591927378058,,0,-31.451591927378058,5e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.0052121895660096
PA-15,-38.00599999999999,2.9700000000000006,0.0,-1.5,-0.0172125,0.0,0.0,-36.553212499999994,,0,-36.553212499999994,0.0022553277831748,-38.00599999999999,2.9700000000000006,0.0,-1.5,-0.0172125,0.0,0.0,-36.553212499999994,,0,-36.553212499999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.0022553277831748
PA-16,-22.476,4.050000000000001,0.0,-1.5,0.1238696808510638,0.0,0.0092867965363245,-19.792843522612607,,0,-19.792843522612607,0.0356121301556095,-22.476,4.050000000000001,0.0,-1.5,0.1238696808510638,0.0,0.0092867965363245,-19.792843522612607,,0,-19.792843522612607,0.00862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.026992130155609504
PA-17,5.283999999999999,4.859999999999999,0.0,1.5,0.0923863636363636,0.0,-0.0016078352309415,11.73477852840542,,0,11.73477852840542,0.8760773083020545,5.283999999999999,4.859999999999999,0.0,1.5,0.0923863636363636,0.0,-0.0016078352309415,11.73477852840542,,0,11.73477852840542,0.92018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.04410269169794545
RI-1,23.793999999999997,4.32,0.0,0.0,0.0,0.0,0.0,28.113999999999997,,0,28.113999999999997,0.9908577700229532,23.793999999999997,4.32,0.0,0.0,0.0,0.0,0.0,28.113999999999997,,0,28.113999999999997,0.99956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.008702229977046838
RI-2,8.463999999999999,4.859999999999999,0.0,0.0,0.0,0.0,0.0044565492272524,13.328456549227251,,0,13.328456549227251,0.9021556773157512,8.463999999999999,4.859999999999999,0.0,0.0,0.0,0.0,0.0044565492272524,13.328456549227251,,0,13.328456549227251,0.94518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.04302432268424883
SC-1,-12.086,5.940000000000001,0.0,0.0,0.0,0.0,0.0,-6.145999999999999,,0,-6.145999999999999,0.2641841796302983,-12.086,5.940000000000001,0.0,0.0,0.0,0.0,0.0,-6.145999999999999,,0,-6.145999999999999,0.22821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.03597417963029828
SC-2,-13.286,4.32,0.0,-1.5,0.072225,0.0,0.0023446010810617,-10.391430398918938,,0,-10.391430398918938,0.1503440630330999,-13.286,4.32,0.0,-1.5,0.072225,0.0,0.0023446010810617,-10.391430398918938,,0,-10.391430398918938,0.10551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.044834063033099905
SC-3,-41.626,3.2400000000000007,0.0,0.0,0.0,0.0,0.0,-38.386,,0,-38.386,0.001662669692231,-41.626,3.2400000000000007,0.0,0.0,0.0,0.0,0.0,-38.386,,0,-38.386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.001662669692231
SC-4,-22.406,3.7800000000000007,0.0,-1.5,0.1592045454545454,0.0,0.0038749290142414,-19.96292052553121,,0,-19.96292052553121,0.0346513240619378,-22.406,3.7800000000000007,0.0,-1.5,0.1592045454545454,0.0,0.0038749290142414,-19.96292052553121,,0,-19.96292052553121,0.00876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.0258913240619378
SC-5,-21.726,3.7800000000000007,0.0,0.0,0.0,0.0,0.0039656018198052,-17.942034398180194,,0,-17.942034398180194,0.0478642351246101,-21.726,3.7800000000000007,0.0,0.0,0.0,0.0,0.0039656018198052,-17.942034398180194,,0,-17.942034398180194,0.0149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.032964235124610095
SC-6,25.283999999999995,3.2400000000000007,0.0,1.5,-0.1092374999999999,0.0,0.0,29.9147625,,0,29.9147625,0.9932120401928828,25.283999999999995,3.2400000000000007,0.0,1.5,-0.1092374999999999,0.0,0.0,29.9147625,,0,29.9147625,0.99983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.006617959807117213
SC-7,-24.365999999999993,3.7800000000000007,0.0,-1.5,-0.0964772727272727,0.0,0.0036135779864399,-22.178863694740823,,0,-22.178863694740823,0.0242101026677062,-24.365999999999993,3.7800000000000007,0.0,-1.5,-0.0964772727272727,0.0,0.0036135779864399,-22.178863694740823,,0,-22.178863694740823,0.00426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.0199501026677062
SD-AL,-28.605999999999995,2.9700000000000006,0.0,0.0,0.0,0.0,0.0070575680632877,-25.628942431936707,,0,-25.628942431936707,0.0137687353844903,-28.605999999999995,2.9700000000000006,0.0,0.0,0.0,0.0,0.0070575680632877,-25.628942431936707,,0,-25.628942431936707,0.00104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.0127287353844903
TN-1,-57.056,2.9700000000000006,0.0,0.0,0.0,0.0,0.0,-54.086,,0,-54.086,0.000121638749021,-57.056,2.9700000000000006,0.0,0.0,0.0,0.0,0.0,-54.086,,0,-54.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.000121638749021
TN-2,-32.75600000000001,2.9700000000000006,0.0,0.0,0.0,0.0,0.0065041972646262,-29.779495802735383,,0,-29.779495802735383,0.0069416543068351,-32.75600000000001,2.9700000000000006,0.0,0.0,0.0,0.0,0.0065041972646262,-29.779495802735383,,0,-29.779495802735383,0.00017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.0067716543068351
TN-3,-34.806,2.9700000000000006,0.0,0.0,0.0,0.0,0.0062308454243235,-31.829769154575676,,0,-31.829769154575676,0.0049423412600103,-34.806,2.9700000000000006,0.0,0.0,0.0,0.0,0.0062308454243235,-31.829769154575676,,0,-31.829769154575676,5e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.0048923412600103
TN-4,-21.65600000000001,3.7800000000000007,0.0,0.0,0.0,0.0,0.0039749357850839,-17.87202506421492,,0,-17.87202506421492,0.0483988080782597,-21.65600000000001,3.7800000000000007,0.0,0.0,0.0,0.0,0.0039749357850839,-17.87202506421492,,0,-17.87202506421492,0.0158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.0325988080782597
TN-5,-20.286,4.59,0.0,0.0,0.0,0.0,0.0,-15.696000000000002,-7.5,1,-15.696000000000002,0.0681157593783101,-20.286,4.59,0.0,0.0,0.0,0.0,0.0,-15.696000000000002,-7.5,1,-15.244195500000002,0.03211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.4518044999999997,-0.036005759378310104
TN-6,-24.886,4.59,0.0,0.0,0.0,0.0,0.0060970053900316,-20.289902994609967,,0,-20.289902994609967,0.0328738796935889,-24.886,4.59,0.0,0.0,0.0,0.0,0.0060970053900316,-20.289902994609967,,0,-20.289902994609967,0.00736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.025513879693588905
TN-7,-21.415999999999997,4.59,0.0,0.0,0.0,0.0,0.0,-16.825999999999997,,0,-16.825999999999997,0.0570904594300459,-21.415999999999997,4.59,0.0,0.0,0.0,0.0,0.0,-16.825999999999997,,0,-16.825999999999997,0.02164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.0354504594300459
TN-8,-19.156,4.59,0.0,0.0,0.0,0.0,0.0,-14.566,,0,-14.566,0.0810871587662605,-19.156,4.59,0.0,0.0,0.0,0.0,0.0,-14.566,,0,-14.566,0.03855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.042537158766260505
TN-9,-18.226,4.59,0.0,0.0,0.0,0.0,0.0,-13.636,,0,-13.636,0.0934121370939806,-18.226,4.59,0.0,0.0,0.0,0.0,0.0,-13.636,,0,-13.636,0.05035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.043062137093980594
TX-1,-48.02599999999999,3.2400000000000007,0.0,-1.5,-0.1575,0.0,0.0,-46.443499999999986,,0,-46.443499999999986,0.0004346288729395,-48.02599999999999,3.2400000000000007,0.0,-1.5,-0.1575,0.0,0.0,-46.443499999999986,,0,-46.443499999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.0004346288729395
TX-2,-22.716,4.86,0.0,0.0,0.0,0.0,0.0,-17.856,,0,-17.856,0.0485219659163018,-22.716,4.86,0.0,0.0,0.0,0.0,0.0,-17.856,,0,-17.856,0.01571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.0328119659163018
TX-3,-21.836,3.7800000000000007,0.0,-1.5,-0.0584659090909091,0.0,0.0039509341600817,-19.610514974930823,,0,-19.610514974930823,0.0366706318921463,-21.836,3.7800000000000007,0.0,-1.5,-0.0584659090909091,0.0,0.0039509341600817,-19.610514974930823,,0,-19.610514974930823,0.00876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.027910631892146303
