forecast_cycle,boundary_cycle,presidential_result_year,race_id,state,district,dem_presidential_candidate,gop_presidential_candidate,dem_presidential_share,gop_presidential_share,district_pres_margin_dem,major_party_share_total,source_name,source_file,source_boundary_description,warehouse_version,presidential_result_available,boundary_compatibility,presidential_baseline_available,baseline_selection_method
2016,2016,2012,FL-19,FL,19,Obama,Romney,,,,,Daily Kos Elections presidential results by congressional district,presidential_results_on_2016_districts.csv,Congressional district lines used in the 2016 elections,1.0,False,same_election_boundary_set,False,most_recent_completed_presidential_election_on_target_house_boundaries
2016,2016,2012,FL-2,FL,2,Obama,Romney,,,,,Daily Kos Elections presidential results by congressional district,presidential_results_on_2016_districts.csv,Congressional district lines used in the 2016 elections,1.0,False,same_election_boundary_set,False,most_recent_completed_presidential_election_on_target_house_boundaries
2016,2016,2012,FL-20,FL,20,Obama,Romney,,,,,Daily Kos Elections presidential results by congressional district,presidential_results_on_2016_districts.csv,Congressional district lines used in the 2016 elections,1.0,False,same_election_boundary_set,False,most_recent_completed_presidential_election_on_target_house_boundaries
2016,2016,2012,FL-21,FL,21,Obama,Romney,,,,,Daily Kos Elections presidential results by congressional district,presidential_results_on_2016_districts.csv,Congressional district lines used in the 2016 elections,1.0,False,same_election_boundary_set,False,most_recent_completed_presidential_election_on_target_house_boundaries
2016,2016,2012,FL-22,FL,22,Obama,Romney,,,,,Daily Kos Elections presidential results by congressional district,presidential_results_on_2016_districts.csv,Congressional district lines used in the 2016 elections,1.0,False,same_election_boundary_set,False,most_recent_completed_presidential_election_on_target_house_boundaries
2016,2016,2012,FL-23,FL,23,Obama,Romney,,,,,Daily Kos Elections presidential results by congressional district,presidential_results_on_2016_districts.csv,Congressional district lines used in the 2016 elections,1.0,False,same_election_boundary_set,False,most_recent_completed_presidential_election_on_target_house_boundaries
2016,2016,2012,FL-24,FL,24,Obama,Romney,,,,,Daily Kos Elections presidential results by congressional district,presidential_results_on_2016_districts.csv,Congressional district lines used in the 2016 elections,1.0,False,same_election_boundary_set,False,most_recent_completed_presidential_election_on_target_house_boundaries
2016,2016,2012,FL-25,FL,25,Obama,Romney,,,,,Daily Kos Elections presidential results by congressional district,presidential_results_on_2016_districts.csv,Congressional district lines used in the 2016 elections,1.0,False,same_election_boundary_set,False,most_recent_completed_presidential_election_on_target_house_boundaries
2016,2016,2012,FL-26,FL,26,Obama,Romney,,,,,Daily Kos Elections presidential results by congressional district,presidential_results_on_2016_districts.csv,Congressional district lines used in the 2016 elections,1.0,False,same_election_boundary_set,False,most_recent_completed_presidential_election_on_target_house_boundaries
2016,2016,2012,FL-27,FL,27,Obama,Romney,,,,,Daily Kos Elections presidential results by congressional district,presidential_results_on_2016_districts.csv,Congressional district lines used in the 2016 elections,1.0,False,same_election_boundary_set,False,most_recent_completed_presidential_election_on_target_house_boundaries
2016,2016,2012,FL-3,FL,3,Obama,Romney,,,,,Daily Kos Elections presidential results by congressional district,presidential_results_on_2016_districts.csv,Congressional district lines used in the 2016 elections,1.0,False,same_election_boundary_set,False,most_recent_completed_presidential_election_on_target_house_boundaries
2016,2016,2012,FL-4,FL,4,Obama,Romney,,,,,Daily Kos Elections presidential results by congressional district,presidential_results_on_2016_districts.csv,Congressional district lines used in the 2016 elections,1.0,False,same_election_boundary_set,False,most_recent_completed_presidential_election_on_target_house_boundaries
2016,2016,2012,FL-5,FL,5,Obama,Romney,,,,,Daily Kos Elections presidential results by congressional district,presidential_results_on_2016_districts.csv,Congressional district lines used in the 2016 elections,1.0,False,same_election_boundary_set,False,most_recent_completed_presidential_election_on_target_house_boundaries
2016,2016,2012,FL-6,FL,6,Obama,Romney,,,,,Daily Kos Elections presidential results by congressional district,presidential_results_on_2016_districts.csv,Congressional district lines used in the 2016 elections,1.0,False,same_election_boundary_set,False,most_recent_completed_presidential_election_on_target_house_boundaries
2016,2016,2012,FL-7,FL,7,Obama,Romney,,,,,Daily Kos Elections presidential results by congressional district,presidential_results_on_2016_districts.csv,Congressional district lines used in the 2016 elections,1.0,False,same_election_boundary_set,False,most_recent_completed_presidential_election_on_target_house_boundaries
2016,2016,2012,FL-8,FL,8,Obama,Romney,,,,,Daily Kos Elections presidential results by congressional district,presidential_results_on_2016_districts.csv,Congressional district lines used in the 2016 elections,1.0,False,same_election_boundary_set,False,most_recent_completed_presidential_election_on_target_house_boundaries
2016,2016,2012,FL-9,FL,9,Obama,Romney,,,,,Daily Kos Elections presidential results by congressional district,presidential_results_on_2016_districts.csv,Congressional district lines used in the 2016 elections,1.0,False,same_election_boundary_set,False,most_recent_completed_presidential_election_on_target_house_boundaries
2016,2016,2012,GA-1,GA,1,Obama,Romney,43.0,55.9,-12.899999999999999,98.9,Daily Kos Elections presidential results by congressional district,presidential_results_on_2016_districts.csv,Congressional district lines used in the 2016 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2016,2016,2012,GA-10,GA,10,Obama,Romney,36.3,62.5,-26.200000000000003,98.8,Daily Kos Elections presidential results by congressional district,presidential_results_on_2016_districts.csv,Congressional district lines used in the 2016 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2016,2016,2012,GA-11,GA,11,Obama,Romney,31.5,66.9,-35.400000000000006,98.4,Daily Kos Elections presidential results by congressional district,presidential_results_on_2016_districts.csv,Congressional district lines used in the 2016 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2016,2016,2012,GA-12,GA,12,Obama,Romney,43.6,55.4,-11.799999999999997,99.0,Daily Kos Elections presidential results by congressional district,presidential_results_on_2016_districts.csv,Congressional district lines used in the 2016 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2016,2016,2012,GA-13,GA,13,Obama,Romney,69.2,30.0,39.2,99.2,Daily Kos Elections presidential results by congressional district,presidential_results_on_2016_districts.csv,Congressional district lines used in the 2016 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2016,2016,2012,GA-14,GA,14,Obama,Romney,25.3,73.2,-47.900000000000006,98.5,Daily Kos Elections presidential results by congressional district,presidential_results_on_2016_districts.csv,Congressional district lines used in the 2016 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2016,2016,2012,GA-2,GA,2,Obama,Romney,58.6,40.8,17.800000000000004,99.4,Daily Kos Elections presidential results by congressional district,presidential_results_on_2016_districts.csv,Congressional district lines used in the 2016 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2016,2016,2012,GA-3,GA,3,Obama,Romney,33.0,65.9,-32.900000000000006,98.9,Daily Kos Elections presidential results by congressional district,presidential_results_on_2016_districts.csv,Congressional district lines used in the 2016 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2016,2016,2012,GA-4,GA,4,Obama,Romney,73.6,25.6,47.99999999999999,99.19999999999999,Daily Kos Elections presidential results by congressional district,presidential_results_on_2016_districts.csv,Congressional district lines used in the 2016 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2016,2016,2012,GA-5,GA,5,Obama,Romney,83.1,15.8,67.3,98.89999999999999,Daily Kos Elections presidential results by congressional district,presidential_results_on_2016_districts.csv,Congressional district lines used in the 2016 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2016,2016,2012,GA-6,GA,6,Obama,Romney,37.5,60.8,-23.299999999999997,98.3,Daily Kos Elections presidential results by congressional district,presidential_results_on_2016_districts.csv,Congressional district lines used in the 2016 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2016,2016,2012,GA-7,GA,7,Obama,Romney,38.3,60.2,-21.900000000000006,98.5,Daily Kos Elections presidential results by congressional district,presidential_results_on_2016_districts.csv,Congressional district lines used in the 2016 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2016,2016,2012,GA-8,GA,8,Obama,Romney,37.5,61.6,-24.1,99.1,Daily Kos Elections presidential results by congressional district,presidential_results_on_2016_districts.csv,Congressional district lines used in the 2016 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2016,2016,2012,GA-9,GA,9,Obama,Romney,20.5,78.1,-57.599999999999994,98.6,Daily Kos Elections presidential results by congressional district,presidential_results_on_2016_districts.csv,Congressional district lines used in the 2016 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2016,2016,2012,HI-1,HI,1,Obama,Romney,69.7,29.0,40.7,98.7,Daily Kos Elections presidential results by congressional district,presidential_results_on_2016_districts.csv,Congressional district lines used in the 2016 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2016,2016,2012,HI-2,HI,2,Obama,Romney,71.4,26.7,44.7,98.10000000000001,Daily Kos Elections presidential results by congressional district,presidential_results_on_2016_districts.csv,Congressional district lines used in the 2016 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2016,2016,2012,IA-1,IA,1,Obama,Romney,56.2,42.5,13.700000000000003,98.7,Daily Kos Elections presidential results by congressional district,presidential_results_on_2016_districts.csv,Congressional district lines used in the 2016 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
