district_id,state,district,dem_candidate,gop_candidate,old_district_partisan_baseline_dem,new_district_partisan_baseline_dem,delta_district_partisan_baseline_dem,old_district_elasticity,new_district_elasticity,delta_district_elasticity,old_house_national_environment_used_dem,new_house_national_environment_used_dem,delta_house_national_environment_used_dem,old_district_environment_adjustment_dem,new_district_environment_adjustment_dem,delta_district_environment_adjustment_dem,old_state_environment_adjustment_dem,new_state_environment_adjustment_dem,delta_state_environment_adjustment_dem,old_incumbency_adjustment_dem,new_incumbency_adjustment_dem,delta_incumbency_adjustment_dem,old_candidate_quality_adjustment_dem_before_war,new_candidate_quality_adjustment_dem_before_war,delta_candidate_quality_adjustment_dem_before_war,old_candidate_war_adjustment_dem,new_candidate_war_adjustment_dem,delta_candidate_war_adjustment_dem,old_candidate_quality_adjustment_dem,new_candidate_quality_adjustment_dem,delta_candidate_quality_adjustment_dem,old_special_adjustment_dem,new_special_adjustment_dem,delta_special_adjustment_dem,old_poll_spillover_adjustment_dem,new_poll_spillover_adjustment_dem,delta_poll_spillover_adjustment_dem,old_fundamentals_margin_dem_before_poll_spillover,new_fundamentals_margin_dem_before_poll_spillover,delta_fundamentals_margin_dem_before_poll_spillover,old_fundamentals_margin_dem,new_fundamentals_margin_dem,delta_fundamentals_margin_dem,old_polling_margin_dem,new_polling_margin_dem,delta_polling_margin_dem,old_bayesian_polling_weight,new_bayesian_polling_weight,delta_bayesian_polling_weight,old_bayesian_model_margin_dem,new_bayesian_model_margin_dem,delta_bayesian_model_margin_dem,old_model_margin_dem,new_model_margin_dem,delta_model_margin_dem,old_pre_sim_dem_win_probability,new_pre_sim_dem_win_probability,delta_pre_sim_dem_win_probability,old_simulated_dem_win_probability,new_simulated_dem_win_probability,delta_simulated_dem_win_probability,old_dem_win_probability,new_dem_win_probability,delta_dem_win_probability,old_avg_simulated_margin_dem,new_avg_simulated_margin_dem,delta_avg_simulated_margin_dem,old_district_posterior_sd,new_district_posterior_sd,delta_district_posterior_sd,old_margin_dem,new_margin_dem,delta_margin_dem,abs_delta_margin,old_dem_probability,new_dem_probability,delta_dem_probability,abs_delta_probability,old_polling_blend_effect_dem,new_polling_blend_effect_dem,delta_polling_blend_effect_dem,primary_cause,snapshot_status
CA-14,CA,14,"Wahab, Aisha",,37.634,37.634,0.0,0.8500000000000001,0.8500000000000001,0.0,5.4,5.4,0.0,4.590000000000001,4.590000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.224,42.224,0.0,42.224,42.224,0.0,,,,0.0,0.0,0.0,42.224,42.224,0.0,42.224,42.224,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9991223050075796,1.0,0.000877694992420408,42.203428931111546,42.2819072311458,0.07847830003425571,6.75,6.75,0.0,42.224,42.224,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,No component change,matched
CA-15,CA,15,"Mullin, Kevin","Hoelter, Charles",50.343999999999994,50.343999999999994,0.0,0.8500000000000001,0.8500000000000001,0.0,5.4,5.4,0.0,4.590000000000001,4.590000000000001,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,-0.3375,-0.3375,0.0,-0.3375,-0.3375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0965,56.0965,0.0,56.0965,56.0965,0.0,,,,0.0,0.0,0.0,56.0965,56.0965,0.0,56.0965,56.0965,0.0,0.9999129914074328,0.9999129914074328,0.0,1.0,1.0,0.0,0.9999129914074328,1.0,8.700859256716154e-05,56.15403507301829,56.138787981264386,-0.015247091753906261,6.75,6.75,0.0,56.0965,56.0965,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,No component change,matched
CA-16,CA,16,"Liccardo, Sam","Soule, Peter",49.204,49.204,0.0,0.8500000000000001,0.8500000000000001,0.0,5.4,5.4,0.0,4.590000000000001,4.590000000000001,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.294,55.294,0.0,55.294,55.294,0.0,,,,0.0,0.0,0.0,55.294,55.294,0.0,55.294,55.294,0.0,0.9999005411065688,0.9999005411065688,0.0,1.0,1.0,0.0,0.9999005411065688,1.0,9.945889343121461e-05,55.194055177801815,55.34063117718269,0.14657599938087884,6.75,6.75,0.0,55.294,55.294,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,No component change,matched
CA-17,CA,17,"Khanna, Ro","Tandon, Ritesh",41.384,41.384,0.0,0.55,0.55,0.0,5.4,5.4,0.0,2.9700000000000006,2.9700000000000006,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,-1.4497826086956522,-1.4497826086956522,0.0,-1.4497826086956522,-1.4497826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.40421739130435,44.40421739130435,0.0,44.40421739130435,44.40421739130435,0.0,,,,0.0,0.0,0.0,44.40421739130435,44.40421739130435,0.0,44.40421739130435,44.40421739130435,0.0,0.9993895496138832,0.9993895496138832,0.0,1.0,1.0,0.0,0.9993895496138832,0.9997,0.00031045038611687836,44.33684273801844,44.48068767974646,0.14384494172801965,6.75,6.75,0.0,44.40421739130435,44.40421739130435,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,No component change,matched
CA-18,CA,18,"Lofgren, Zoe","Lewis, Shane",32.384,32.384,0.0,0.7,0.7,0.0,5.4,5.4,0.0,3.78,3.78,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,-0.3493239795918367,-0.3493239795918367,0.0,-0.3493239795918367,-0.3493239795918367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.31467602040816,37.31467602040816,0.0,37.31467602040816,37.31467602040816,0.0,,,,0.0,0.0,0.0,37.31467602040816,37.31467602040816,0.0,37.31467602040816,37.31467602040816,0.0,0.9980129451308948,0.9980129451308948,0.0,1.0,1.0,0.0,0.9980129451308948,0.9988,0.0007870548691052415,37.32633116006077,37.355443762206576,0.029112602145808353,6.75,6.75,0.0,37.31467602040816,37.31467602040816,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,No component change,matched
CA-19,CA,19,"Panetta, Jimmy","Verbica, Peter Coe",35.583999999999996,35.583999999999996,0.0,0.7,0.7,0.0,5.4,5.4,0.0,3.78,3.78,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.045,0.045,0.0,0.045,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.909,40.909,0.0,40.909,40.909,0.0,,,,0.0,0.0,0.0,40.909,40.909,0.0,40.909,40.909,0.0,0.9989074706793516,0.9989074706793516,0.0,1.0,1.0,0.0,0.9989074706793516,0.9994,0.0004925293206483605,40.91100431930933,40.91251201325174,0.0015076939424147895,6.75,6.75,0.0,40.909,40.909,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,No component change,matched
CA-2,CA,2,"Huffman, Jared","Littau, Robin",25.433999999999997,25.433999999999997,0.0,0.7,0.7,0.0,5.4,5.4,0.0,3.78,3.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.067725,-0.067725,0.0,-0.067725,-0.067725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.146275,29.146275,0.0,29.146275,29.146275,0.0,,,,0.0,0.0,0.0,29.146275,29.146275,0.0,29.146275,29.146275,0.0,0.9922916468700514,0.9922916468700514,0.0,0.9997,0.9997,0.0,0.9922916468700514,0.99085,-0.0014416468700514384,29.135957106027337,29.197455406880152,0.061498300852814936,6.75,6.75,0.0,29.146275,29.146275,0.0,0.0,0.9997,0.9997,0.0,0.0,0.0,0.0,0.0,No component change,matched
CA-20,CA,20,"Van Scotter, Sandra","Fong, Vince",-30.706000000000003,-30.706000000000003,0.0,0.55,0.55,0.0,5.4,5.4,0.0,2.9700000000000006,2.9700000000000006,0.0,0.0,0.0,0.0,-1.5,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.236000000000004,-29.236000000000004,0.0,-29.236000000000004,-29.236000000000004,0.0,,,,0.0,0.0,0.0,-29.236000000000004,-29.236000000000004,0.0,-29.236000000000004,-29.236000000000004,0.0,0.0075948077057491,0.0075948077057491,0.0,0.00015,0.00015,0.0,0.0075948077057491,0.01,0.0024051922942509,-29.239624784468425,-29.16688205436479,0.0727427301036343,6.75,6.75,0.0,-29.236000000000004,-29.236000000000004,0.0,0.0,0.00015,0.00015,0.0,0.0,0.0,0.0,0.0,No component change,matched
CA-21,CA,21,"Costa, Jim","Kirkland, Kyle",10.224,10.224,0.0,0.8999999999999999,0.8999999999999999,0.0,5.4,5.4,0.0,4.859999999999999,4.859999999999999,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,-0.305775,-0.305775,0.0,-0.305775,-0.305775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.278225,16.278225,0.0,16.278225,16.278225,0.0,,,,0.0,0.0,0.0,16.278225,16.278225,0.0,16.278225,16.278225,0.0,0.9377915877125542,0.9377915877125542,0.0,0.9754,0.9754,0.0,0.9377915877125542,0.9037,-0.03409158771255427,16.26287355859853,16.2490971418084,-0.013776416790129531,6.75,6.75,0.0,16.278225,16.278225,0.0,0.0,0.9754,0.9754,0.0,0.0,0.0,0.0,0.0,No component change,matched
CA-22,CA,22,"Villegas, Randy","Valadao, David",3.534,3.534,0.0,0.85,0.85,0.0,5.4,5.4,0.0,4.59,4.59,0.0,0.0,0.0,0.0,-1.5,-1.5,0.0,0.0,0.0,0.0,-0.34515,-0.34515,0.0,-0.34515,-0.34515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2788499999999985,6.2788499999999985,0.0,6.2788499999999985,6.2788499999999985,0.0,,,,0.0,0.0,0.0,6.2788499999999985,6.2788499999999985,0.0,6.2788499999999985,6.2788499999999985,0.0,0.7400974281386942,0.7400974281386942,0.0,0.7738,0.7738,0.0,0.7400974281386942,0.69625,-0.04384742813869413,6.270648832402286,6.328035900234524,0.057387067832237904,6.75,6.75,0.0,6.2788499999999985,6.2788499999999985,0.0,0.0,0.7738,0.7738,0.0,0.0,0.0,0.0,0.0,No component change,matched
CA-23,CA,23,"Hodge, Tessa","Obernolte, Jay",-17.445999999999998,-17.445999999999998,0.0,0.65,0.65,0.0,5.4,5.4,0.0,3.51,3.51,0.0,0.0,0.0,0.0,-1.5,-1.5,0.0,0.0,0.0,0.0,-0.0220884146341463,-0.0220884146341463,0.0,-0.0220884146341463,-0.0220884146341463,0.0,0.0,0.0,0.0,0.0028753910721504,0.0028753910721504,0.0,-15.458088414634144,-15.458088414634144,0.0,-15.455213023561994,-15.455213023561994,0.0,,,,0.0,0.0,0.0,-15.455213023561994,-15.455213023561994,0.0,-15.455213023561994,-15.455213023561994,0.0,0.0707077008935553,0.0707077008935553,0.0,0.0321,0.0321,0.0,0.0707077008935553,0.10595,0.035242299106444705,-15.49984316099668,-15.43669084837346,0.06315231262321852,6.75,6.75,0.0,-15.455213023561994,-15.455213023561994,0.0,0.0,0.0321,0.0321,0.0,0.0,0.0,0.0,0.0,No component change,matched
CA-24,CA,24,"Carbajal, Salud","Smith, Bob",25.824,25.824,0.0,0.7,0.7,0.0,5.4,5.4,0.0,3.78,3.78,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,-0.2480739795918367,-0.2480739795918367,0.0,-0.2480739795918367,-0.2480739795918367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.85592602040816,30.85592602040816,0.0,30.85592602040816,30.85592602040816,0.0,,,,0.0,0.0,0.0,30.85592602040816,30.85592602040816,0.0,30.85592602040816,30.85592602040816,0.0,0.9941917705682692,0.9941917705682692,0.0,0.99995,0.99995,0.0,0.9941917705682692,0.99395,-0.00024177056826923948,30.845234485214306,30.964705335192388,0.11947084997808233,6.75,6.75,0.0,30.85592602040816,30.85592602040816,0.0,0.0,0.99995,0.99995,0.0,0.0,0.0,0.0,0.0,No component change,matched
CA-25,CA,25,"Ruiz, Raul","Males, John",8.703999999999999,8.703999999999999,0.0,0.8999999999999999,0.8999999999999999,0.0,5.4,5.4,0.0,4.859999999999999,4.859999999999999,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.3405375,0.3405375,0.0,0.3405375,0.3405375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.404537499999998,15.404537499999998,0.0,15.404537499999998,15.404537499999998,0.0,,,,0.0,0.0,0.0,15.404537499999998,15.404537499999998,0.0,15.404537499999998,15.404537499999998,0.0,0.9287353173502356,0.9287353173502356,0.0,0.96685,0.96685,0.0,0.9287353173502356,0.89795,-0.030785317350235597,15.37319022724574,15.536012934267008,0.16282270702126844,6.75,6.75,0.0,15.404537499999998,15.404537499999998,0.0,0.0,0.96685,0.96685,0.0,0.0,0.0,0.0,0.0,No component change,matched
CA-26,CA,26,"Irwin, Jacqui","Gallucci, Sam",17.054000000000002,17.054000000000002,0.0,0.95,0.95,0.0,5.4,5.4,0.0,5.13,5.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.184,22.184,0.0,22.184,22.184,0.0,,,,0.0,0.0,0.0,22.184,22.184,0.0,22.184,22.184,0.0,0.9758101124207508,0.9758101124207508,0.0,0.9966,0.9966,0.0,0.9758101124207508,0.963,-0.012810112420750808,22.20408183717827,22.27436336822907,0.07028153105080293,6.75,6.75,0.0,22.184,22.184,0.0,0.0,0.9966,0.9966,0.0,0.0,0.0,0.0,0.0,No component change,matched
CA-27,CA,27,"Whitesides, George","Gibbs, Jason",12.364,12.364,0.0,0.8999999999999999,0.8999999999999999,0.0,5.4,5.4,0.0,4.859999999999999,4.859999999999999,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.073125,0.073125,0.0,0.073125,0.073125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.797125,18.797125,0.0,18.797125,18.797125,0.0,,,,0.0,0.0,0.0,18.797125,18.797125,0.0,18.797125,18.797125,0.0,0.958227787047503,0.958227787047503,0.0,0.98855,0.98855,0.0,0.958227787047503,0.9363,-0.021927787047502978,18.760572927893033,18.762396627838942,0.0018236999459091408,6.75,6.75,0.0,18.797125,18.797125,0.0,0.0,0.98855,0.98855,0.0,0.0,0.0,0.0,0.0,No component change,matched
CA-28,CA,28,"Chu, Judy","Verlato, April",27.144,27.144,0.0,0.7,0.7,0.0,5.4,5.4,0.0,3.78,3.78,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,-0.0392499999999999,-0.0392499999999999,0.0,-0.0392499999999999,-0.0392499999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.38475,32.38475,0.0,32.38475,32.38475,0.0,,,,0.0,0.0,0.0,32.38475,32.38475,0.0,32.38475,32.38475,0.0,0.995492335855242,0.995492335855242,0.0,1.0,1.0,0.0,0.995492335855242,0.9958,0.00030766414475802417,32.34447981389818,32.4346626393832,0.09018282548501588,6.75,6.75,0.0,32.38475,32.38475,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,No component change,matched
CA-29,CA,29,"Rivas, Luz",,38.184000000000005,38.184000000000005,0.0,0.55,0.55,0.0,5.4,5.4,0.0,2.9700000000000006,2.9700000000000006,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.74400000000001,42.74400000000001,0.0,42.74400000000001,42.74400000000001,0.0,,,,0.0,0.0,0.0,42.74400000000001,42.74400000000001,0.0,42.74400000000001,42.74400000000001,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9991951102237824,1.0,0.000804889776217621,42.727572711241905,42.81113745221566,0.0835647409737561,6.75,6.75,0.0,42.74400000000001,42.74400000000001,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,No component change,matched
CA-3,CA,3,"Bera, Ami","Tucker, Robb",10.964,10.964,0.0,0.8999999999999999,0.8999999999999999,0.0,5.4,5.4,0.0,4.859999999999999,4.859999999999999,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,-0.1040625,-0.1040625,0.0,-0.1040625,-0.1040625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.219937499999997,17.219937499999997,0.0,17.219937499999997,17.219937499999997,0.0,,,,0.0,0.0,0.0,17.219937499999997,17.219937499999997,0.0,17.219937499999997,17.219937499999997,0.0,0.946342819056872,0.946342819056872,0.0,0.9801,0.9801,0.0,0.946342819056872,0.92325,-0.023092819056871994,17.19862530540305,17.363588493664384,0.1649631882613356,6.75,6.75,0.0,17.219937499999997,17.219937499999997,0.0,0.0,0.9801,0.9801,0.0,0.0,0.0,0.0,0.0,No component change,matched
CA-30,CA,30,"Friedman, Laura","Meyers, Scott",41.123999999999995,41.123999999999995,0.0,0.7,0.7,0.0,5.4,5.4,0.0,3.78,3.78,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,-0.18,-0.18,0.0,-0.18,-0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.224,46.224,0.0,46.224,46.224,0.0,,,,0.0,0.0,0.0,46.224,46.224,0.0,46.224,46.224,0.0,0.9995491838349304,0.9995491838349304,0.0,1.0,1.0,0.0,0.9995491838349304,0.9999,0.00035081616506960067,46.23018418806749,46.29931141233521,0.06912722426771722,6.75,6.75,0.0,46.224,46.224,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,No component change,matched
CA-31,CA,31,"Cisneros, Gil","Ching, Eric",15.764,15.764,0.0,0.95,0.95,0.0,5.4,5.4,0.0,5.13,5.13,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,-1.476818181818182,-1.476818181818182,0.0,-1.476818181818182,-1.476818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.917181818181817,20.917181818181817,0.0,20.917181818181817,20.917181818181817,0.0,,,,0.0,0.0,0.0,20.917181818181817,20.917181818181817,0.0,20.917181818181817,20.917181818181817,0.0,0.9702924693430728,0.9702924693430728,0.0,0.99385,0.99385,0.0,0.9702924693430728,0.95405,-0.01624246934307283,20.90542207706854,21.026214168731812,0.12079209166327232,6.75,6.75,0.0,20.917181818181817,20.917181818181817,0.0,0.0,0.99385,0.99385,0.0,0.0,0.0,0.0,0.0,No component change,matched
CA-32,CA,32,"Sherman, Brad","Thompson, Larry",27.304,27.304,0.0,0.8500000000000001,0.8500000000000001,0.0,5.4,5.4,0.0,4.590000000000001,4.590000000000001,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,-0.831375,-0.831375,0.0,-0.831375,-0.831375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.562625,32.562625,0.0,32.562625,32.562625,0.0,,,,0.0,0.0,0.0,32.562625,32.562625,0.0,32.562625,32.562625,0.0,0.995623431636127,0.995623431636127,0.0,0.9999,0.9999,0.0,0.995623431636127,0.9956,-2.3431636126947097e-05,32.5269799004564,32.588426522914006,0.06144662245760202,6.75,6.75,0.0,32.562625,32.562625,0.0,0.0,0.9999,0.9999,0.0,0.0,0.0,0.0,0.0,No component change,matched
CA-33,CA,33,"Aguilar, Pete","Vargas, Stephanie",14.324,14.324,0.0,1.05,1.05,0.0,5.4,5.4,0.0,5.670000000000001,5.670000000000001,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,-0.0842625,-0.0842625,0.0,-0.0842625,-0.0842625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4097375,21.4097375,0.0,21.4097375,21.4097375,0.0,,,,0.0,0.0,0.0,21.4097375,21.4097375,0.0,21.4097375,21.4097375,0.0,0.9725695954566136,0.9725695954566136,0.0,0.9957,0.9957,0.0,0.9725695954566136,0.95855,-0.014019595456613576,21.45548558178605,21.42479212023209,-0.030693461553958912,6.75,6.75,0.0,21.4097375,21.4097375,0.0,0.0,0.9957,0.9957,0.0,0.0,0.0,0.0,0.0,No component change,matched
CA-34,CA,34,"Gomez, Jimmy",,54.373999999999995,54.373999999999995,0.0,0.55,0.55,0.0,5.4,5.4,0.0,2.9700000000000006,2.9700000000000006,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.843999999999994,58.843999999999994,0.0,58.843999999999994,58.843999999999994,0.0,,,,0.0,0.0,0.0,58.843999999999994,58.843999999999994,0.0,58.843999999999994,58.843999999999994,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9999449565881804,1.0,5.504341181961081e-05,58.8604438674447,58.91058080580335,0.05013693835864785,6.75,6.75,0.0,58.843999999999994,58.843999999999994,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,No component change,matched
CA-35,CA,35,"Torres, Norma","Cargile, Mark",12.134,12.134,0.0,0.6499999999999999,0.6499999999999999,0.0,5.4,5.4,0.0,3.51,3.51,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.6841836734693879,0.6841836734693879,0.0,0.6841836734693879,0.6841836734693879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.828183673469386,17.828183673469386,0.0,17.828183673469386,17.828183673469386,0.0,,,,0.0,0.0,0.0,17.828183673469386,17.828183673469386,0.0,17.828183673469386,17.828183673469386,0.0,0.9512635501010464,0.9512635501010464,0.0,0.98435,0.98435,0.0,0.9512635501010464,0.92615,-0.025113550101046322,17.880624679965386,17.90373597543564,0.02311129547025459,6.75,6.75,0.0,17.828183673469386,17.828183673469386,0.0,0.0,0.98435,0.98435,0.0,0.0,0.0,0.0,0.0,No component change,matched
CA-36,CA,36,"Lieu, Ted","Brignano, Houston",40.224,40.224,0.0,0.55,0.55,0.0,5.4,5.4,0.0,2.9700000000000006,2.9700000000000006,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,-0.2415375,-0.2415375,0.0,-0.2415375,-0.2415375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.4524625,44.4524625,0.0,44.4524625,44.4524625,0.0,,,,0.0,0.0,0.0,44.4524625,44.4524625,0.0,44.4524625,44.4524625,0.0,0.9993944355125992,0.9993944355125992,0.0,1.0,1.0,0.0,0.9993944355125992,0.9996,0.00020556448740083333,44.36542910624847,44.44690629671063,0.0814771904621594,6.75,6.75,0.0,44.4524625,44.4524625,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,No component change,matched
CA-37,CA,37,"Kamlager-Dove, Sydney",,63.964,63.964,0.0,0.55,0.55,0.0,5.4,5.4,0.0,2.9700000000000006,2.9700000000000006,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.434,68.434,0.0,68.434,68.434,0.0,,,,0.0,0.0,0.0,68.434,68.434,0.0,68.434,68.434,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9999888679007526,1.0,1.1132099247412874e-05,68.39096475563102,68.5567442953288,0.16577953969778036,6.75,6.75,0.0,68.434,68.434,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,No component change,matched
CA-38,CA,38,"Solis, Hilda","Casas, Pedro",16.704,16.704,0.0,0.55,0.55,0.0,5.4,5.4,0.0,2.9700000000000006,2.9700000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.674,19.674,0.0,19.674,19.674,0.0,,,,0.0,0.0,0.0,19.674,19.674,0.0,19.674,19.674,0.0,0.9637013187545368,0.9637013187545368,0.0,0.99105,0.99105,0.0,0.9637013187545368,0.94485,-0.018851318754536828,19.648652372606257,19.624162429639917,-0.02448994296634055,6.75,6.75,0.0,19.674,19.674,0.0,0.0,0.99105,0.99105,0.0,0.0,0.0,0.0,0.0,No component change,matched
CA-39,CA,39,"Takano, Mark","Manos, Steve",14.143999999999998,14.143999999999998,0.0,1.05,1.05,0.0,5.4,5.4,0.0,5.670000000000001,5.670000000000001,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,-0.1227375,-0.1227375,0.0,-0.1227375,-0.1227375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1912625,21.1912625,0.0,21.1912625,21.1912625,0.0,,,,0.0,0.0,0.0,21.1912625,21.1912625,0.0,21.1912625,21.1912625,0.0,0.9715812865308138,0.9715812865308138,0.0,0.99445,0.99445,0.0,0.9715812865308138,0.9563,-0.015281286530813731,21.18380649671152,21.232639392442405,0.048832895730885895,6.75,6.75,0.0,21.1912625,21.1912625,0.0,0.0,0.99445,0.99445,0.0,0.0,0.0,0.0,0.0,No component change,matched
CA-4,CA,4,"Thompson, Mike",,16.174,16.174,0.0,0.7999999999999999,0.7999999999999999,0.0,5.4,5.4,0.0,4.32,4.32,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0187926136363636,0.0187926136363636,0.0,0.0187926136363636,0.0187926136363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.012792613636364,22.012792613636364,0.0,22.012792613636364,22.012792613636364,0.0,,,,0.0,0.0,0.0,22.012792613636364,22.012792613636364,0.0,22.012792613636364,22.012792613636364,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9751273378076666,1.0,0.024872662192333417,21.941433547050085,22.11030074623695,0.1688671991868631,6.75,6.75,0.0,22.012792613636364,22.012792613636364,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,No component change,matched
CA-40,CA,40,,"Calvert, Ken",-11.156,-11.156,0.0,1.05,1.05,0.0,5.4,5.4,0.0,5.670000000000001,5.670000000000001,0.0,0.0,0.0,0.0,-1.5,-1.5,0.0,0.0,0.0,0.0,0.2739375,0.2739375,0.0,0.2739375,0.2739375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.712062499999998,-6.712062499999998,0.0,-6.712062499999998,-6.712062499999998,0.0,,,,0.0,0.0,0.0,-6.712062499999998,-6.712062499999998,0.0,-6.712062499999998,-6.712062499999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2462567534524367,0.0,-0.2462567534524367,-6.797496391622463,-6.488407607003228,0.3090887846192354,6.75,6.75,0.0,-6.712062499999998,-6.712062499999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No component change,matched
