forecast_cycle,cycle,race_id,district_id,state,district,chamber,election_date,election_type,actual_dem_margin,actual_winner,include_in_major_party_margin_scoring,major_party_contested,general_election_party_structure,uncontested,uncontested_dem,uncontested_gop,dem_candidate,gop_candidate,dem_vote_total,gop_vote_total,other_vote_total,total_vote,dem_vote_share,gop_vote_share,district_pres_margin_dem,presidential_result_year,boundary_cycle,boundary_compatibility,baseline_selection_method,generic_ballot_margin_dem,presidential_approval,presidential_disapproval,presidential_net_approval,president_party,national_environment_margin_dem,environment_as_of_date,environment_formula_version,incumbent_configuration,incumbent_party,dem_incumbent,gop_incumbent,double_incumbent_race,open_seat,results_available,presidential_baseline_feature_available,national_environment_feature_available,candidate_registry_feature_available,district_dna_joined_in_canonical_inputs,district_elasticity_joined_in_canonical_inputs,learned_district_features_required_oof,canonical_feature_set_complete,include_in_presidential_baseline_backtest,include_in_environment_backtest,include_in_incumbency_backtest,include_in_canonical_margin_backtest,approval_adjustment_dem,approval_coefficient,approval_contribution_dem,approval_source,candidate_registry_available,dem_candidate_name_canonical,dem_candidate_name_fec,dem_candidate_name_mit,dem_candidate_registry_source_file,dem_candidate_uid,dem_candidate_vote_share,dem_candidate_vote_total,dem_fec_candidate_id,dem_fec_candidate_status,dem_incumbent_challenger_status,dem_is_challenger,dem_is_incumbent,dem_is_open_seat_candidate,dem_match_method,dem_match_reason,dem_match_score,dem_presidential_candidate,dem_presidential_share,dem_principal_campaign_committee_id,environment_notes,environment_snapshot_label,environment_source_path,generic_ballot_coefficient,generic_ballot_contribution_dem,generic_ballot_source,gop_candidate_name_canonical,gop_candidate_name_fec,gop_candidate_name_mit,gop_candidate_registry_source_file,gop_candidate_uid,gop_candidate_vote_share,gop_candidate_vote_total,gop_fec_candidate_id,gop_fec_candidate_status,gop_incumbent_challenger_status,gop_is_challenger,gop_is_incumbent,gop_is_open_seat_candidate,gop_match_method,gop_match_reason,gop_match_score,gop_presidential_candidate,gop_presidential_share,gop_principal_campaign_committee_id,has_dem_candidate,has_gop_candidate,major_party_share_total,midterm_adjustment_dem,midterm_coefficient,midterm_contribution_dem,named_candidate_count,named_dem_count,named_gop_count,named_other_count,other_candidates,presidential_baseline_available,presidential_baseline_source_boundary_description,presidential_baseline_source_file,presidential_baseline_source_name,presidential_baseline_warehouse_version,presidential_result_available,retrieved_date,source_name,source_url,special_handling_notes,model_margin_dem,total_error_sd_used,dem_win_probability,actual_dem_win,predicted_dem_win,correct_winner,margin_error,abs_margin_error,squared_margin_error,brier_score,include_in_scoring
2022,2022,CA-32,CA-32,CA,32,House,2022-11-08,General,38.33962046,D,True,True,D_vs_R,False,False,False,BRAD SHERMAN,LUCIE LAPOINTE VOLOTZKY,167411,74618,0,242029,69.16981023,30.83018977,40.8,2020,2022,authoritative_2022_boundary,most_recent_completed_presidential_election_on_authoritative_2022_house_boundaries,-1.2,41.3,54.2,-12.9,D,-2.136666667,2022-11-08,reduced_double_count_v1,D,D,True,False,False,False,True,True,True,True,False,False,True,True,True,True,True,True,-1.233333333,0.5,-0.6166666667,RealClearPolling 2022 Biden approval reference,True,BRAD SHERMAN,"SHERMAN, BRAD",BRAD SHERMAN,historical/house/processed/house_candidate_registry_2022.csv,HOUSE_2022_CA_32_D_BRAD_SHERMAN,0.6916981023,167411.0,H6CA24113,C,I,False,True,False,high_confidence_automatic,last_exact+first_match+token_overlap+scope_same_race,100.0,Joe Biden,69.5,C00308742,Provisional Election Day snapshot; generic-ballot and approval source sensitivity tests required.,election_day,historical/warehouse/processed/national_environment/house_2022_election_day_national_environment.csv,0.85,-1.02,FiveThirtyEight final 2022 generic-ballot average,LUCIE LAPOINTE VOLOTZKY,"VOLOTZKY, LUCIE LAPOINTE",LUCIE LAPOINTE VOLOTZKY,historical/house/processed/house_candidate_registry_2022.csv,HOUSE_2022_CA_32_R_LUCIE_LAPOINTE_VOLOTZKY,0.3083018977,74618.0,H2CA30283,C,C,True,False,False,high_confidence_automatic,last_exact+first_match+token_overlap+scope_same_race,100.0,Donald Trump,28.7,C00774141,True,True,98.2,-1,0.5,-0.5,2,1,1,0,,True,2020 presidential election results calculated for congressional districts used in the 2022 elections,historical/house/raw/2022/source_downloads/presidential_baselines/2020_presidential_results_by_2022_cd.csv,Daily Kos Elections / The Downballot,1,True,2026-07-15,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,,38.663333333,6.5,0.9973962752123516,True,True,True,0.32371287299999807,0.32371287299999807,0.10479002414591287,6.779382769814523e-06,True
2022,2022,CA-33,CA-33,CA,33,House,2022-11-08,General,15.4242052,D,True,True,D_vs_R,False,False,False,PETE AGUILAR,JOHN MARK PORTER,76588,56119,0,132707,57.7121026,42.2878974,25.3,2020,2022,authoritative_2022_boundary,most_recent_completed_presidential_election_on_authoritative_2022_house_boundaries,-1.2,41.3,54.2,-12.9,D,-2.136666667,2022-11-08,reduced_double_count_v1,D,D,True,False,False,False,True,True,True,True,False,False,True,True,True,True,True,True,-1.233333333,0.5,-0.6166666667,RealClearPolling 2022 Biden approval reference,True,PETE AGUILAR,"AGUILAR, PETE",PETE AGUILAR,historical/house/processed/house_candidate_registry_2022.csv,HOUSE_2022_CA_33_D_PETE_AGUILAR,0.577121026,76588.0,H2CA31125,C,I,False,True,False,high_confidence_automatic,last_exact+first_match+token_overlap+scope_same_race,100.0,Joe Biden,61.5,C00510461,Provisional Election Day snapshot; generic-ballot and approval source sensitivity tests required.,election_day,historical/warehouse/processed/national_environment/house_2022_election_day_national_environment.csv,0.85,-1.02,FiveThirtyEight final 2022 generic-ballot average,JOHN MARK PORTER,"PORTER, JOHN MARK MR",JOHN MARK PORTER,historical/house/processed/house_candidate_registry_2022.csv,HOUSE_2022_CA_33_R_JOHN_MARK_PORTER,0.422878974,56119.0,H2CA33253,N,C,True,False,False,high_confidence_automatic,last_exact+first_match+token_overlap+scope_same_race,100.0,Donald Trump,36.2,C00819748,True,True,97.7,-1,0.5,-0.5,2,1,1,0,,True,2020 presidential election results calculated for congressional districts used in the 2022 elections,historical/house/raw/2022/source_downloads/presidential_baselines/2020_presidential_results_by_2022_cd.csv,Daily Kos Elections / The Downballot,1,True,2026-07-15,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,,23.163333333,6.5,0.9724439343744142,True,True,True,7.739128133000001,7.739128133000001,59.89410425899209,0.0007593367527615896,True
2022,2022,CA-34,CA-34,CA,34,House,2022-11-08,General,51.24354763,D,False,False,D_vs_D,False,False,False,JIMMY GOMEZ,,62244,0,0,121467,51.24354763,0.0,64.2,2020,2022,authoritative_2022_boundary,most_recent_completed_presidential_election_on_authoritative_2022_house_boundaries,-1.2,41.3,54.2,-12.9,D,-2.136666667,2022-11-08,reduced_double_count_v1,D,D,True,False,False,False,True,True,True,True,False,False,True,True,False,False,False,False,-1.233333333,0.5,-0.6166666667,RealClearPolling 2022 Biden approval reference,True,JIMMY GOMEZ,"GOMEZ, JIMMY",JIMMY GOMEZ,historical/house/processed/house_candidate_registry_2022.csv,HOUSE_2022_CA_34_D_JIMMY_GOMEZ,0.5124354763,62244.0,H8CA34266,C,I,False,True,False,high_confidence_automatic,last_exact+first_match+token_overlap+scope_same_race,100.0,Joe Biden,81.0,C00629659,Provisional Election Day snapshot; generic-ballot and approval source sensitivity tests required.,election_day,historical/warehouse/processed/national_environment/house_2022_election_day_national_environment.csv,0.85,-1.02,FiveThirtyEight final 2022 generic-ballot average,,,,,,,,,,,,,,,,,Donald Trump,16.7,,True,False,97.7,-1,0.5,-0.5,2,2,0,0,,True,2020 presidential election results calculated for congressional districts used in the 2022 elections,historical/house/raw/2022/source_downloads/presidential_baselines/2020_presidential_results_by_2022_cd.csv,Daily Kos Elections / The Downballot,1,True,2026-07-15,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,Nonstandard general-election party structure: D_vs_D,62.063333333,6.5,0.9999286759125204,True,True,True,10.819785703,10.819785703,117.06776265884322,5.087125454792337e-09,False
2022,2022,CA-35,CA-35,CA,35,House,2022-11-08,General,14.72971219,D,True,True,D_vs_R,False,False,False,NORMA J TORRES,MIKE CARGILE,75121,55832,0,130953,57.36485609,42.63514391,27.6,2020,2022,authoritative_2022_boundary,most_recent_completed_presidential_election_on_authoritative_2022_house_boundaries,-1.2,41.3,54.2,-12.9,D,-2.136666667,2022-11-08,reduced_double_count_v1,OPEN,OPEN,False,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,-1.233333333,0.5,-0.6166666667,RealClearPolling 2022 Biden approval reference,True,NORMA J TORRES,"TORRES, NORMA",NORMA J TORRES,historical/house/processed/house_candidate_registry_2022.csv,HOUSE_2022_CA_35_D_NORMA_J_TORRES,0.5736485609,75121.0,H4CA35031,C,C,True,False,False,high_confidence_automatic,last_exact+first_match+token_overlap+scope_same_race,95.0,Joe Biden,62.7,C00557652,Provisional Election Day snapshot; generic-ballot and approval source sensitivity tests required.,election_day,historical/warehouse/processed/national_environment/house_2022_election_day_national_environment.csv,0.85,-1.02,FiveThirtyEight final 2022 generic-ballot average,MIKE CARGILE,"CARGILE, MIKE",MIKE CARGILE,historical/house/processed/house_candidate_registry_2022.csv,HOUSE_2022_CA_35_R_MIKE_CARGILE,0.4263514391,55832.0,H0CA35146,C,C,True,False,False,high_confidence_automatic,last_exact+first_match+token_overlap+scope_same_race,100.0,Donald Trump,35.1,C00730812,True,True,97.8,-1,0.5,-0.5,2,1,1,0,,True,2020 presidential election results calculated for congressional districts used in the 2022 elections,historical/house/raw/2022/source_downloads/presidential_baselines/2020_presidential_results_by_2022_cd.csv,Daily Kos Elections / The Downballot,1,True,2026-07-15,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,,25.463333333,6.5,0.980495940794158,True,True,True,10.733621143,10.733621143,115.21062284145664,0.000380408325504989,True
2022,2022,CA-36,CA-36,CA,36,House,2022-11-08,General,39.50093875,D,True,True,D_vs_R,False,False,False,TED LIEU,JOE E COLLINS III,194299,84264,0,278563,69.75046937,30.24953063,44.1,2020,2022,authoritative_2022_boundary,most_recent_completed_presidential_election_on_authoritative_2022_house_boundaries,-1.2,41.3,54.2,-12.9,D,-2.136666667,2022-11-08,reduced_double_count_v1,D,D,True,False,False,False,True,True,True,True,False,False,True,True,True,True,True,True,-1.233333333,0.5,-0.6166666667,RealClearPolling 2022 Biden approval reference,True,TED LIEU,"LIEU, TED",TED LIEU,historical/house/processed/house_candidate_registry_2022.csv,HOUSE_2022_CA_36_D_TED_LIEU,0.6975046937,194299.0,H4CA33119,C,I,False,True,False,high_confidence_automatic,last_exact+first_match+token_overlap+scope_same_race,100.0,Joe Biden,71.0,C00556506,Provisional Election Day snapshot; generic-ballot and approval source sensitivity tests required.,election_day,historical/warehouse/processed/national_environment/house_2022_election_day_national_environment.csv,0.85,-1.02,FiveThirtyEight final 2022 generic-ballot average,JOE E COLLINS III,"COLLINS, JOE E III",JOE E COLLINS III,historical/house/processed/house_candidate_registry_2022.csv,HOUSE_2022_CA_36_R_JOE_E_COLLINS,0.3024953063,84264.0,H0CA43108,C,C,True,False,False,high_confidence_automatic,last_exact+first_match+token_overlap+scope_same_race,100.0,Donald Trump,26.9,C00705236,True,True,97.9,-1,0.5,-0.5,2,1,1,0,,True,2020 presidential election results calculated for congressional districts used in the 2022 elections,historical/house/raw/2022/source_downloads/presidential_baselines/2020_presidential_results_by_2022_cd.csv,Daily Kos Elections / The Downballot,1,True,2026-07-15,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,,41.963333333,6.5,0.9984312363145506,True,True,True,2.4623945829999982,2.4623945829999982,6.063387082387735,2.4610195007849347e-06,True
2022,2022,CA-37,CA-37,CA,37,House,2022-11-08,General,63.95056112,D,False,False,D_vs_D,False,False,False,SYDNEY KAMLAGER,,84338,0,0,131880,63.95056112,0.0,73.3,2020,2022,authoritative_2022_boundary,most_recent_completed_presidential_election_on_authoritative_2022_house_boundaries,-1.2,41.3,54.2,-12.9,D,-2.136666667,2022-11-08,reduced_double_count_v1,OPEN,OPEN,False,False,False,True,True,True,True,True,False,False,True,True,False,False,False,False,-1.233333333,0.5,-0.6166666667,RealClearPolling 2022 Biden approval reference,True,SYDNEY KAMLAGER,"KAMLAGER, SYDNEY",SYDNEY KAMLAGER,historical/house/processed/house_candidate_registry_2022.csv,HOUSE_2022_CA_37_D_SYDNEY_KAMLAGER,0.6395056112,84338.0,H2CA37304,C,O,False,False,True,high_confidence_automatic,last_exact+first_match+token_overlap+scope_same_race,100.0,Joe Biden,85.7,C00795823,Provisional Election Day snapshot; generic-ballot and approval source sensitivity tests required.,election_day,historical/warehouse/processed/national_environment/house_2022_election_day_national_environment.csv,0.85,-1.02,FiveThirtyEight final 2022 generic-ballot average,,,,,,,,,,,,,,,,,Donald Trump,12.4,,True,False,98.1,-1,0.5,-0.5,2,2,0,0,,True,2020 presidential election results calculated for congressional districts used in the 2022 elections,historical/house/raw/2022/source_downloads/presidential_baselines/2020_presidential_results_by_2022_cd.csv,Daily Kos Elections / The Downballot,1,True,2026-07-15,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,Nonstandard general-election party structure: D_vs_D,71.163333333,6.5,0.9999824107513996,True,True,True,7.212772212999994,7.212772212999994,52.02408299662483,3.093816663267635e-10,False
2022,2022,CA-38,CA-38,CA,38,House,2022-11-08,General,16.18314392,D,True,True,D_vs_R,False,False,False,LINDA T SÃNCHEZ,ERIC J CHING,101260,73051,0,174311,58.09157196,41.90842804,30.2,2020,2022,authoritative_2022_boundary,most_recent_completed_presidential_election_on_authoritative_2022_house_boundaries,-1.2,41.3,54.2,-12.9,D,-2.136666667,2022-11-08,reduced_double_count_v1,D,D,True,False,False,False,True,True,True,True,False,False,True,True,True,True,True,True,-1.233333333,0.5,-0.6166666667,RealClearPolling 2022 Biden approval reference,True,LINDA T SÃNCHEZ,"SANCHEZ, LINDA",LINDA T SÃNCHEZ,historical/house/processed/house_candidate_registry_2022.csv,HOUSE_2022_CA_38_D_LINDA_T_SANCHEZ,0.5809157196,101260.0,H2CA39078,C,I,False,True,False,high_confidence_automatic,last_exact+first_match+token_overlap+scope_same_race,95.0,Joe Biden,64.1,C00384057,Provisional Election Day snapshot; generic-ballot and approval source sensitivity tests required.,election_day,historical/warehouse/processed/national_environment/house_2022_election_day_national_environment.csv,0.85,-1.02,FiveThirtyEight final 2022 generic-ballot average,ERIC J CHING,"CHING, ERIC J",ERIC J CHING,historical/house/processed/house_candidate_registry_2022.csv,HOUSE_2022_CA_38_R_ERIC_J_CHING,0.4190842804,73051.0,H2CA39151,C,C,True,False,False,high_confidence_automatic,last_exact+first_match+token_overlap+scope_same_race,100.0,Donald Trump,33.9,C00776930,True,True,98.0,-1,0.5,-0.5,2,1,1,0,,True,2020 presidential election results calculated for congressional districts used in the 2022 elections,historical/house/raw/2022/source_downloads/presidential_baselines/2020_presidential_results_by_2022_cd.csv,Daily Kos Elections / The Downballot,1,True,2026-07-15,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,,28.063333333,6.5,0.9868414272314866,True,True,True,11.880189413,11.880189413,141.1389004887573,0.00017314803730426238,True
2022,2022,CA-39,CA-39,CA,39,House,2022-11-08,General,15.34609452,D,True,True,D_vs_R,False,False,False,MARK TAKANO,AJA SMITH,75896,55701,0,131597,57.67304726,42.32695274,26.1,2020,2022,authoritative_2022_boundary,most_recent_completed_presidential_election_on_authoritative_2022_house_boundaries,-1.2,41.3,54.2,-12.9,D,-2.136666667,2022-11-08,reduced_double_count_v1,D,D,True,False,False,False,True,True,True,True,False,False,True,True,True,True,True,True,-1.233333333,0.5,-0.6166666667,RealClearPolling 2022 Biden approval reference,True,MARK TAKANO,"TAKANO, MARK",MARK TAKANO,historical/house/processed/house_candidate_registry_2022.csv,HOUSE_2022_CA_39_D_MARK_TAKANO,0.5767304726,75896.0,H2CA43245,C,I,False,True,False,high_confidence_automatic,last_exact+first_match+token_overlap+scope_same_race,100.0,Joe Biden,62.0,C00498667,Provisional Election Day snapshot; generic-ballot and approval source sensitivity tests required.,election_day,historical/warehouse/processed/national_environment/house_2022_election_day_national_environment.csv,0.85,-1.02,FiveThirtyEight final 2022 generic-ballot average,AJA SMITH,"SMITH, AJA",AJA SMITH,historical/house/processed/house_candidate_registry_2022.csv,HOUSE_2022_CA_39_R_AJA_SMITH,0.4232695274,55701.0,H8CA41170,C,C,True,False,False,high_confidence_state_fallback,last_exact+first_match+token_overlap+scope_same_state_party,100.0,Donald Trump,35.8,C00719070,True,True,97.8,-1,0.5,-0.5,2,1,1,0,,True,2020 presidential election results calculated for congressional districts used in the 2022 elections,historical/house/raw/2022/source_downloads/presidential_baselines/2020_presidential_results_by_2022_cd.csv,Daily Kos Elections / The Downballot,1,True,2026-07-15,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,,23.963333333,6.5,0.9755570465714127,True,True,True,8.617238813000002,8.617238813000002,74.25680476027368,0.000597457972312086,True
2022,2022,CA-4,CA-4,CA,4,House,2022-11-08,General,35.60387418,D,True,True,D_vs_R,False,False,False,MIKE THOMPSON,MATT BROCK,176900,84007,0,260907,67.80193709,32.19806291,36.6,2020,2022,authoritative_2022_boundary,most_recent_completed_presidential_election_on_authoritative_2022_house_boundaries,-1.2,41.3,54.2,-12.9,D,-2.136666667,2022-11-08,reduced_double_count_v1,D,D,True,False,False,False,True,True,True,True,False,False,True,True,True,True,True,True,-1.233333333,0.5,-0.6166666667,RealClearPolling 2022 Biden approval reference,True,MIKE THOMPSON,"THOMPSON, MIKE MR.",MIKE THOMPSON,historical/house/processed/house_candidate_registry_2022.csv,HOUSE_2022_CA_4_D_MIKE_THOMPSON,0.6780193709,176900.0,H8CA01109,C,I,False,True,False,high_confidence_automatic,last_exact+first_match+token_overlap+scope_same_race,100.0,Joe Biden,67.1,C00326363,Provisional Election Day snapshot; generic-ballot and approval source sensitivity tests required.,election_day,historical/warehouse/processed/national_environment/house_2022_election_day_national_environment.csv,0.85,-1.02,FiveThirtyEight final 2022 generic-ballot average,MATT BROCK,"BROCK, MATTHEW",MATT BROCK,historical/house/processed/house_candidate_registry_2022.csv,HOUSE_2022_CA_4_R_MATT_BROCK,0.3219806291,84007.0,H2CA04148,C,C,True,False,False,high_confidence_automatic,last_exact+first_match+scope_same_race,90.0,Donald Trump,30.5,C00807735,True,True,97.6,-1,0.5,-0.5,2,1,1,0,,True,2020 presidential election results calculated for congressional districts used in the 2022 elections,historical/house/raw/2022/source_downloads/presidential_baselines/2020_presidential_results_by_2022_cd.csv,Daily Kos Elections / The Downballot,1,True,2026-07-15,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,,34.463333333,6.5,0.9950433257699792,True,True,True,-1.140540846999997,1.140540846999997,1.3008334236754704,2.4568619422552038e-05,True
2022,2022,CA-40,CA-40,CA,40,House,2022-11-08,General,-13.67059312,R,True,True,D_vs_R,False,False,False,ASIF MAHMOOD,YOUNG KIM,122722,161589,0,284311,43.16470344,56.83529656,1.9,2020,2022,authoritative_2022_boundary,most_recent_completed_presidential_election_on_authoritative_2022_house_boundaries,-1.2,41.3,54.2,-12.9,D,-2.136666667,2022-11-08,reduced_double_count_v1,R,R,False,True,False,False,True,True,True,True,False,False,True,True,True,True,True,True,-1.233333333,0.5,-0.6166666667,RealClearPolling 2022 Biden approval reference,True,ASIF MAHMOOD,"MAHMOOD, ASIF DR.",ASIF MAHMOOD,historical/house/processed/house_candidate_registry_2022.csv,HOUSE_2022_CA_40_D_ASIF_MAHMOOD,0.4316470344,122722.0,H2CA40092,C,C,True,False,False,high_confidence_automatic,last_exact+first_match+token_overlap+scope_same_race,100.0,Joe Biden,49.9,C00801688,Provisional Election Day snapshot; generic-ballot and approval source sensitivity tests required.,election_day,historical/warehouse/processed/national_environment/house_2022_election_day_national_environment.csv,0.85,-1.02,FiveThirtyEight final 2022 generic-ballot average,YOUNG KIM,"KIM, YOUNG",YOUNG KIM,historical/house/processed/house_candidate_registry_2022.csv,HOUSE_2022_CA_40_R_YOUNG_KIM,0.5683529656,161589.0,H8CA39240,C,I,False,True,False,high_confidence_automatic,last_exact+first_match+token_overlap+scope_same_race,100.0,Donald Trump,48.0,C00665638,True,True,97.9,-1,0.5,-0.5,2,1,1,0,,True,2020 presidential election results calculated for congressional districts used in the 2022 elections,historical/house/raw/2022/source_downloads/presidential_baselines/2020_presidential_results_by_2022_cd.csv,Daily Kos Elections / The Downballot,1,True,2026-07-15,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,,-0.23666666700000016,6.5,0.49089844136222904,False,False,True,13.433926453,13.433926453,180.47037994461314,0.24098127973186584,True
2022,2022,CA-41,CA-41,CA,41,House,2022-11-08,General,-4.690709015,R,True,True,D_vs_R,False,False,False,WILL ROLLINS,KEN CALVERT,112769,123869,0,236638,47.65464549,52.34535451,-1.1,2020,2022,authoritative_2022_boundary,most_recent_completed_presidential_election_on_authoritative_2022_house_boundaries,-1.2,41.3,54.2,-12.9,D,-2.136666667,2022-11-08,reduced_double_count_v1,R,R,False,True,False,False,True,True,True,True,False,False,True,True,True,True,True,True,-1.233333333,0.5,-0.6166666667,RealClearPolling 2022 Biden approval reference,True,WILL ROLLINS,"ROLLINS, WILL",WILL ROLLINS,historical/house/processed/house_candidate_registry_2022.csv,HOUSE_2022_CA_41_D_WILL_ROLLINS,0.4765464549,112769.0,H2CA42205,C,C,True,False,False,high_confidence_automatic,last_exact+first_match+token_overlap+scope_same_race,100.0,Joe Biden,48.6,C00792507,Provisional Election Day snapshot; generic-ballot and approval source sensitivity tests required.,election_day,historical/warehouse/processed/national_environment/house_2022_election_day_national_environment.csv,0.85,-1.02,FiveThirtyEight final 2022 generic-ballot average,KEN CALVERT,"CALVERT, KEN",KEN CALVERT,historical/house/processed/house_candidate_registry_2022.csv,HOUSE_2022_CA_41_R_KEN_CALVERT,0.5234535451,123869.0,H2CA37023,C,I,False,True,False,high_confidence_automatic,last_exact+first_match+token_overlap+scope_same_race,100.0,Donald Trump,49.7,C00257337,True,True,98.3,-1,0.5,-0.5,2,1,1,0,,True,2020 presidential election results calculated for congressional districts used in the 2022 elections,historical/house/raw/2022/source_downloads/presidential_baselines/2020_presidential_results_by_2022_cd.csv,Daily Kos Elections / The Downballot,1,True,2026-07-15,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,,-3.236666667,6.5,0.378022848636754,False,False,True,1.4540423480000002,1.4540423480000002,2.1142391497773536,0.14290127409144623,True
