cycle_from,cycle_to,transition,race_id,state,district,dem_vote_total_from,gop_vote_total_from,actual_winner_from,party_structure_from,district_margin_from,dem_vote_total_to,gop_vote_total_to,actual_winner_to,party_structure_to,district_margin_to,district_swing_dem,national_common_district_margin_from,national_common_district_margin_to,national_swing_dem,raw_swing_ratio,same_boundary_era,eligible_for_elasticity_estimation
2012,2014,2012_to_2014,IN-6,IN,6,96678,162613,R,D_vs_R,-25.428958197546386,45509,102187,R,D_vs_R,-38.374769797421735,-12.945811599875348,0.9449832650086638,-6.405598410972133,-7.350581675980797,1.7611955312567795,True,True
2012,2014,2012_to_2014,IN-7,IN,7,162122,95828,D,D_vs_R,25.700329521225044,61443,46887,D,D_vs_R,13.436721129880919,-12.263608391344125,0.9449832650086638,-6.405598410972133,-7.350581675980797,1.6683861130905369,True,True
2012,2014,2012_to_2014,IN-8,IN,8,122325,151533,R,D_vs_R,-10.665381329009925,61384,103344,R,D_vs_R,-25.472293720557523,-14.806912391547598,0.9449832650086638,-6.405598410972133,-7.350581675980797,2.014386485892886,True,True
2012,2014,2012_to_2014,IN-9,IN,9,132848,165332,R,D_vs_R,-10.894090817626937,55016,101594,R,D_vs_R,-29.741395824021456,-18.84730500639452,0.9449832650086638,-6.405598410972133,-7.350581675980797,2.5640562661838193,True,True
2012,2014,2012_to_2014,KS-2,KS,2,113735,167463,R,D_vs_R,-19.10682152789138,87153,128742,R,D_vs_R,-19.263530883068157,-0.1567093551767762,0.9449832650086638,-6.405598410972133,-7.350581675980797,0.021319313502610158,True,True
2012,2014,2012_to_2014,KS-4,KS,4,81770,161094,R,D_vs_R,-32.66190131102181,69396,138757,R,D_vs_R,-33.322123630214314,-0.6602223191925063,0.9449832650086638,-6.405598410972133,-7.350581675980797,0.08981905763320588,True,True
2012,2014,2012_to_2014,KY-1,KY,1,87199,199956,R,D_vs_R,-39.26694642266372,63596,173022,R,D_vs_R,-46.24584773770381,-6.9789013150400905,0.9449832650086638,-6.405598410972133,-7.350581675980797,0.9494352450833611,True,True
2012,2014,2012_to_2014,KY-2,KY,2,89541,181508,R,D_vs_R,-33.93002741201775,69898,156936,R,D_vs_R,-38.37079097489794,-4.440763562880193,0.9449832650086638,-6.405598410972133,-7.350581675980797,0.6041377075491997,True,True
2012,2014,2012_to_2014,KY-3,KY,3,206385,111452,D,D_vs_R,29.868454585211918,157056,87981,D,D_vs_R,28.189620343050233,-1.6788342421616846,0.9449832650086638,-6.405598410972133,-7.350581675980797,0.228394746996356,True,True
2012,2014,2012_to_2014,KY-4,KY,4,104734,186036,R,D_vs_R,-27.96093132028751,71694,150464,R,D_vs_R,-35.45674699988297,-7.495815679595456,0.9449832650086638,-6.405598410972133,-7.350581675980797,1.0197581647299063,True,True
2012,2014,2012_to_2014,KY-5,KY,5,55447,195408,R,D_vs_R,-55.793585936098545,47617,171350,R,D_vs_R,-56.50760160206789,-0.7140156659693488,0.9449832650086638,-6.405598410972133,-7.350581675980797,0.09713730116114612,True,True
2012,2014,2012_to_2014,KY-6,KY,6,141438,153222,R,D_vs_R,-3.999185501934433,98290,147404,R,D_vs_R,-19.989906143414167,-15.990720641479735,0.9449832650086638,-6.405598410972133,-7.350581675980797,2.175436087423119,True,True
2012,2014,2012_to_2014,LA-1,LA,1,61703,193496,R,D_vs_R,-51.643227442113805,24761,189250,R,D_vs_R,-76.86006794043297,-25.216840498319165,0.9449832650086638,-6.405598410972133,-7.350581675980797,3.4305911572575583,True,True
2012,2014,2012_to_2014,MA-3,MA,3,212119,109372,D,D_vs_R,31.959526083156295,139104,81638,D,D_vs_R,26.033106522546685,-5.9264195606096095,0.9449832650086638,-6.405598410972133,-7.350581675980797,0.8062517800428142,True,True
2012,2014,2012_to_2014,MA-6,MA,6,180942,176612,D,D_vs_R,1.2110058900194096,149638,111989,D,D_vs_R,14.390334330936792,13.179328440917383,0.9449832650086638,-6.405598410972133,-7.350581675980797,-1.7929640158931843,True,True
2012,2014,2012_to_2014,MA-9,MA,9,212754,116531,D,D_vs_R,29.221798745767344,140413,114971,D,D_vs_R,9.962252921091377,-19.259545824675968,0.9449832650086638,-6.405598410972133,-7.350581675980797,2.620139013978937,True,True
2012,2014,2012_to_2014,MD-1,MD,1,92812,214204,R,D_vs_R,-39.53930739766005,73843,176342,R,D_vs_R,-40.96928273077922,-1.4299753331191667,0.9449832650086638,-6.405598410972133,-7.350581675980797,0.1945390713488485,True,True
2012,2014,2012_to_2014,MD-2,MD,2,194088,92071,D,D_vs_R,35.65046005891829,120412,70411,D,D_vs_R,26.202816222363133,-9.447643836555159,0.9449832650086638,-6.405598410972133,-7.350581675980797,1.2852920017781515,True,True
2012,2014,2012_to_2014,MD-3,MD,3,213747,94549,D,D_vs_R,38.663492228248174,128594,87029,D,D_vs_R,19.27670053751223,-19.386791690735944,0.9449832650086638,-6.405598410972133,-7.350581675980797,2.6374500067233306,True,True
2012,2014,2012_to_2014,MD-4,MD,4,240385,64560,D,D_vs_R,57.65793831674564,134628,54217,D,D_vs_R,42.58042309830814,-15.077515218437505,0.9449832650086638,-6.405598410972133,-7.350581675980797,2.0512002836055414,True,True
2012,2014,2012_to_2014,MD-5,MD,5,238618,95271,D,D_vs_R,42.93253147003944,144725,80752,D,D_vs_R,28.372295178665674,-14.56023629137377,0.9449832650086638,-6.405598410972133,-7.350581675980797,1.9808277675427612,True,True
2012,2014,2012_to_2014,MD-6,MD,6,181921,117313,D,D_vs_R,21.591129350274368,94704,91930,D,D_vs_R,1.4863315365903318,-20.104797813684037,0.9449832650086638,-6.405598410972133,-7.350581675980797,2.7351301842383013,True,True
2012,2014,2012_to_2014,MD-7,MD,7,247770,67405,D,D_vs_R,57.22693741572142,144639,55860,D,D_vs_R,44.27902383553035,-12.94791358019107,0.9449832650086638,-6.405598410972133,-7.350581675980797,1.7614814923423614,True,True
2012,2014,2012_to_2014,MD-8,MD,8,217531,113033,D,D_vs_R,31.612032768238524,136722,87859,D,D_vs_R,21.757406013865822,-9.854626754372703,0.9449832650086638,-6.405598410972133,-7.350581675980797,1.3406594455748004,True,True
2012,2014,2012_to_2014,ME-1,ME,1,236363,128440,D,D_vs_R,29.583912413000988,186674,94751,D,D_vs_R,32.663409434129875,3.079497021128887,0.9449832650086638,-6.405598410972133,-7.350581675980797,-0.4189460313313213,True,True
2012,2014,2012_to_2014,ME-2,ME,2,191456,137542,D,D_vs_R,16.387333661602806,118568,133320,R,D_vs_R,-5.8565711744902496,-22.243904836093055,0.9449832650086638,-6.405598410972133,-7.350581675980797,3.026142122708272,True,True
2012,2014,2012_to_2014,MI-1,MI,1,165179,167060,R,D_vs_R,-0.5661586990088461,113263,130414,R,D_vs_R,-7.038415607546055,-6.472256908537209,0.9449832650086638,-6.405598410972133,-7.350581675980797,0.8805094880703584,True,True
2012,2014,2012_to_2014,MI-2,MI,2,108973,194653,R,D_vs_R,-28.218927232845672,70851,135568,R,D_vs_R,-31.352249550671207,-3.1333223178255345,0.9449832650086638,-6.405598410972133,-7.350581675980797,0.42626862144313926,True,True
2012,2014,2012_to_2014,MI-3,MI,3,144108,171675,R,D_vs_R,-8.729728959443669,84720,125754,R,D_vs_R,-19.495994754696543,-10.766265795252874,0.9449832650086638,-6.405598410972133,-7.350581675980797,1.4646821530374083,True,True
2012,2014,2012_to_2014,MI-4,MI,4,104996,197386,R,D_vs_R,-30.55406737173509,85777,123962,R,D_vs_R,-18.20596074168371,12.34810663005138,0.9449832650086638,-6.405598410972133,-7.350581675980797,-1.679881562353194,True,True
2012,2014,2012_to_2014,MI-5,MI,5,214531,103931,D,D_vs_R,34.729418266543576,148182,69222,D,D_vs_R,36.31947894242976,1.5900606758861855,0.9449832650086638,-6.405598410972133,-7.350581675980797,-0.216317666543583,True,True
2012,2014,2012_to_2014,MI-6,MI,6,136563,174955,R,D_vs_R,-12.324167463838366,84391,116801,R,D_vs_R,-16.108990417114,-3.7848229532756346,0.9449832650086638,-6.405598410972133,-7.350581675980797,0.5149011493393986,True,True
2012,2014,2012_to_2014,MI-7,MI,7,136849,169668,R,D_vs_R,-10.707073343403465,92083,119564,R,D_vs_R,-12.984356026780441,-2.277282683376976,0.9449832650086638,-6.405598410972133,-7.350581675980797,0.30980986046565023,True,True
2012,2014,2012_to_2014,MI-8,MI,8,128657,202217,R,D_vs_R,-22.232027901859922,102269,132739,R,D_vs_R,-12.965516067538127,9.266511834321795,0.9449832650086638,-6.405598410972133,-7.350581675980797,-1.2606501420971359,True,True
2012,2014,2012_to_2014,MI-9,MI,9,208846,114760,D,D_vs_R,29.074244606095068,136342,81470,D,D_vs_R,25.192367729968964,-3.8818768761261033,0.9449832650086638,-6.405598410972133,-7.350581675980797,0.5281047197680638,True,True
2012,2014,2012_to_2014,MI-10,MI,10,97734,226075,R,D_vs_R,-39.634784703328194,67143,157069,R,D_vs_R,-40.10757675771145,-0.47279205438325533,0.9449832650086638,-6.405598410972133,-7.350581675980797,0.06432035928914022,True,True
2012,2014,2012_to_2014,MI-11,MI,11,158879,181788,R,D_vs_R,-6.724748801615654,101681,140435,R,D_vs_R,-16.00637710849345,-9.281628306877796,0.9449832650086638,-6.405598410972133,-7.350581675980797,1.2627066422793454,True,True
2012,2014,2012_to_2014,MI-12,MI,12,216884,92472,D,D_vs_R,40.21644965670619,134346,64716,D,D_vs_R,34.97905175272026,-5.237397903985929,0.9449832650086638,-6.405598410972133,-7.350581675980797,0.7125147552743977,True,True
2012,2014,2012_to_2014,MI-13,MI,13,235336,38769,D,D_vs_R,71.71230003101002,132710,27234,D,D_vs_R,65.94558095333366,-5.766719077676356,0.9449832650086638,-6.405598410972133,-7.350581675980797,0.7845255425866547,True,True
2012,2014,2012_to_2014,MI-14,MI,14,270450,51395,D,D_vs_R,68.06226599760754,165272,41801,D,D_vs_R,59.62679827886784,-8.435467718739702,0.9449832650086638,-6.405598410972133,-7.350581675980797,1.1475918628731034,True,True
2012,2014,2012_to_2014,MN-1,MN,1,193211,142164,D,D_vs_R,15.220872158032053,122851,103536,D,D_vs_R,8.531850327094753,-6.6890218309373,0.9449832650086638,-6.405598410972133,-7.350581675980797,0.9099989804609273,True,True
2012,2014,2012_to_2014,MN-2,MN,2,164338,193587,R,D_vs_R,-8.171823706083677,95565,137778,R,D_vs_R,-18.090536249212533,-9.918712543128857,0.9449832650086638,-6.405598410972133,-7.350581675980797,1.3493779105318753,True,True
2012,2014,2012_to_2014,MN-3,MN,3,159937,222335,R,D_vs_R,-16.322932362297003,101846,167515,R,D_vs_R,-24.3795501204703,-8.056617758173296,0.9449832650086638,-6.405598410972133,-7.350581675980797,1.0960517294161338,True,True
2012,2014,2012_to_2014,MN-4,MN,4,216685,109659,D,D_vs_R,32.795455102591134,147857,79492,D,D_vs_R,30.070508337401968,-2.7249467651891663,0.9449832650086638,-6.405598410972133,-7.350581675980797,0.37071171851519813,True,True
2012,2014,2012_to_2014,MN-5,MN,5,262102,88753,D,D_vs_R,49.4075900300694,167079,56577,D,D_vs_R,49.40712522802876,-0.0004648020406392561,0.9449832650086638,-6.405598410972133,-7.350581675980797,6.323336861327195e-05,True,True
2012,2014,2012_to_2014,MN-6,MN,6,174944,179240,R,D_vs_R,-1.2129288731280916,90926,133328,R,D_vs_R,-18.908023937142705,-17.695095064014613,0.9449832650086638,-6.405598410972133,-7.350581675980797,2.407305413915224,True,True
2012,2014,2012_to_2014,MN-7,MN,7,197791,114151,D,D_vs_R,26.812676715543272,130546,109955,D,D_vs_R,8.561710762117412,-18.25096595342586,0.9449832650086638,-6.405598410972133,-7.350581675980797,2.4829281216021064,True,True
2012,2014,2012_to_2014,MN-8,MN,8,191976,160520,D,D_vs_R,8.92378920611865,129090,125358,D,D_vs_R,1.4667043953970949,-7.457084810721556,0.9449832650086638,-6.405598410972133,-7.350581675980797,1.0144890757542053,True,True
2012,2014,2012_to_2014,MO-1,MO,1,267927,60832,D,D_vs_R,62.99295228419602,119315,35273,D,D_vs_R,54.36515124071726,-8.627801043478762,0.9449832650086638,-6.405598410972133,-7.350581675980797,1.173757591412321,True,True
2012,2014,2012_to_2014,MO-2,MO,2,146272,236971,R,D_vs_R,-23.66618568375678,75384,148191,R,D_vs_R,-32.56491110365649,-8.898725419899712,0.9449832650086638,-6.405598410972133,-7.350581675980797,1.210615133898549,True,True
2012,2014,2012_to_2014,MO-3,MO,3,111189,214843,R,D_vs_R,-31.79258477695441,52021,130940,R,D_vs_R,-43.134329173976965,-11.341744397022556,0.9449832650086638,-6.405598410972133,-7.350581675980797,1.5429723655861851,True,True
2012,2014,2012_to_2014,MO-4,MO,4,113120,192237,R,D_vs_R,-25.90967294019787,46464,120014,R,D_vs_R,-44.18001177332741,-18.27033883312954,0.9449832650086638,-6.405598410972133,-7.350581675980797,2.4855636789712574,True,True
2012,2014,2012_to_2014,MO-5,MO,5,200290,122149,D,D_vs_R,24.234351303657437,79256,69071,D,D_vs_R,6.866585314878613,-17.367765988778824,0.9449832650086638,-6.405598410972133,-7.350581675980797,2.362774370024454,True,True
2012,2014,2012_to_2014,MO-6,MO,6,108503,216906,R,D_vs_R,-33.31284629497033,55157,124616,R,D_vs_R,-38.637058957685525,-5.3242126627151976,0.9449832650086638,-6.405598410972133,-7.350581675980797,0.724325352388494,True,True
2012,2014,2012_to_2014,MO-7,MO,7,98498,203565,R,D_vs_R,-34.78314126523275,47282,104054,R,D_vs_R,-37.51387640746419,-2.7307351422314383,0.9449832650086638,-6.405598410972133,-7.350581675980797,0.37149919048645536,True,True
2012,2014,2012_to_2014,MO-8,MO,8,73755,216083,R,D_vs_R,-49.10605234648321,38721,106124,R,D_vs_R,-46.53457143843419,2.5714809080490184,0.9449832650086638,-6.405598410972133,-7.350581675980797,-0.3498336623415456,True,True
2012,2014,2012_to_2014,MS-1,MS,1,114076,186760,R,D_vs_R,-24.160672259968887,43713,102622,R,D_vs_R,-40.25626131820822,-16.09558905823933,0.9449832650086638,-6.405598410972133,-7.350581675980797,2.189702770167733,True,True
2012,2014,2012_to_2014,MS-4,MS,4,82344,182998,R,D_vs_R,-37.93368558313422,37869,108776,R,D_vs_R,-48.35282484912544,-10.41913926599122,0.9449832650086638,-6.405598410972133,-7.350581675980797,1.417457791134738,True,True
2012,2014,2012_to_2014,MT-AL,MT,AL,204939,255468,R,D_vs_R,-10.974854856681153,148690,203871,R,D_vs_R,-15.651475914806232,-4.676621058125079,0.9449832650086638,-6.405598410972133,-7.350581675980797,0.6362246233392232,True,True
2012,2014,2012_to_2014,NC-1,NC,1,254644,77288,D,D_vs_R,53.4314257137004,154333,55990,D,D_vs_R,46.75808161732193,-6.673344096378472,0.9449832650086638,-6.405598410972133,-7.350581675980797,0.9078661241442555,True,True
2012,2014,2012_to_2014,NC-2,NC,2,128973,174066,R,D_vs_R,-14.880262936453724,85479,122128,R,D_vs_R,-17.65306564807545,-2.7728027116217273,0.9449832650086638,-6.405598410972133,-7.350581675980797,0.3772222163971464,True,True
2012,2014,2012_to_2014,NC-3,NC,3,114314,195571,R,D_vs_R,-26.221662874937476,66182,139415,R,D_vs_R,-35.61968316658317,-9.398020291645697,0.9449832650086638,-6.405598410972133,-7.350581675980797,1.2785410333382505,True,True
2012,2014,2012_to_2014,NC-4,NC,4,259534,88951,D,D_vs_R,48.94988306526823,169946,57416,D,D_vs_R,49.49375885152312,0.5438757862548869,0.9449832650086638,-6.405598410972133,-7.350581675980797,-0.07399085000743386,True,True
2012,2014,2012_to_2014,NC-5,NC,5,148252,200945,R,D_vs_R,-15.089763085020776,88973,139279,R,D_vs_R,-22.039675446436394,-6.949912361415619,0.9449832650086638,-6.405598410972133,-7.350581675980797,0.9454914818681045,True,True
2012,2014,2012_to_2014,NC-6,NC,6,142467,222116,R,D_vs_R,-21.84660283117973,103758,147312,R,D_vs_R,-17.3473533277572,4.499249503422529,0.9449832650086638,-6.405598410972133,-7.350581675980797,-0.6120943486859751,True,True
2012,2014,2012_to_2014,NC-7,NC,7,168695,168041,D,D_vs_R,0.19421742848997434,84054,134431,R,D_vs_R,-23.057418129391035,-23.25163555788101,0.9449832650086638,-6.405598410972133,-7.350581675980797,3.1632374936883503,True,True
2012,2014,2012_to_2014,NC-8,NC,8,137139,160695,R,D_vs_R,-7.9091037289228225,65854,121568,R,D_vs_R,-29.726499557149108,-21.817395828226285,0.9449832650086638,-6.405598410972133,-7.350581675980797,2.9681182782470295,True,True
2012,2014,2012_to_2014,NC-10,NC,10,144023,190826,R,D_vs_R,-13.977345012229392,85292,133504,R,D_vs_R,-22.03513775388947,-8.057792741660077,0.9449832650086638,-6.405598410972133,-7.350581675980797,1.0962115784646276,True,True
2012,2014,2012_to_2014,NC-11,NC,11,141107,190319,R,D_vs_R,-14.848563480233897,85342,144682,R,D_vs_R,-25.79730810698014,-10.948744626746242,0.9449832650086638,-6.405598410972133,-7.350581675980797,1.48950724029406,True,True
2012,2014,2012_to_2014,NC-12,NC,12,247591,63317,D,D_vs_R,59.269623168268424,130096,42568,D,D_vs_R,50.69267479034425,-8.576948377924175,0.9449832650086638,-6.405598410972133,-7.350581675980797,1.166839408907016,True,True
2012,2014,2012_to_2014,NC-13,NC,13,160115,210495,R,D_vs_R,-13.593804808289036,114718,153991,R,D_vs_R,-14.6154390065089,-1.0216341982198642,0.9449832650086638,-6.405598410972133,-7.350581675980797,0.13898685073566594,True,True
2012,2014,2012_to_2014,NE-1,NE,1,81206,174889,R,D_vs_R,-36.58134676584861,55838,123219,R,D_vs_R,-37.6310336931815,-1.0496869273328926,0.9449832650086638,-6.405598410972133,-7.350581675980797,0.14280324654617646,True,True
2012,2014,2012_to_2014,NE-2,NE,2,129767,133964,R,D_vs_R,-1.5913942615771373,83872,78157,D,D_vs_R,3.5271463750316303,5.118540636608768,0.9449832650086638,-6.405598410972133,-7.350581675980797,-0.6963449781579082,True,True
2012,2014,2012_to_2014,NE-3,NE,3,65266,187423,R,D_vs_R,-48.342824578830104,45524,139440,R,D_vs_R,-50.775286001600314,-2.43246142277021,0.9449832650086638,-6.405598410972133,-7.350581675980797,0.33092094340216194,True,True
2012,2014,2012_to_2014,NH-1,NH,1,171650,158659,D,D_vs_R,3.9329839635008432,116769,125508,R,D_vs_R,-3.6070283188251464,-7.540012282325989,0.9449832650086638,-6.405598410972133,-7.350581675980797,1.025770832118523,True,True
2012,2014,2012_to_2014,NH-2,NH,2,169275,152977,D,D_vs_R,5.057532614227375,130700,106871,D,D_vs_R,10.030264636677035,4.9727320224496605,0.9449832650086638,-6.405598410972133,-7.350581675980797,-0.6765086413091441,True,True
2012,2014,2012_to_2014,NJ-1,NJ,1,210470,92459,D,D_vs_R,38.956653209167825,93315,64073,D,D_vs_R,18.579561338856838,-20.377091870310988,0.9449832650086638,-6.405598410972133,-7.350581675980797,2.772174063026386,True,True
2012,2014,2012_to_2014,NJ-2,NJ,2,116462,166677,R,D_vs_R,-17.735105372272983,66026,108875,R,D_vs_R,-24.4990022927256,-6.763896920452616,0.9449832650086638,-6.405598410972133,-7.350581675980797,0.9201852613317302,True,True
2012,2014,2012_to_2014,NJ-3,NJ,3,145506,174253,R,D_vs_R,-8.990208250588724,82537,100471,R,D_vs_R,-9.799571603427173,-0.8093633528384494,0.9449832650086638,-6.405598410972133,-7.350581675980797,0.11010874901005098,True,True
2012,2014,2012_to_2014,NJ-4,NJ,4,107991,195145,R,D_vs_R,-28.75079172384672,54415,118826,R,D_vs_R,-37.17999780652386,-8.429206082677137,0.9449832650086638,-6.405598410972133,-7.350581675980797,1.146740007014808,True,True
2012,2014,2012_to_2014,NJ-5,NJ,5,130100,167501,R,D_vs_R,-12.567498093084364,81808,104678,R,D_vs_R,-12.263655180549746,0.30384291253461804,0.9449832650086638,-6.405598410972133,-7.350581675980797,-0.04133590046723424,True,True
2012,2014,2012_to_2014,NJ-6,NJ,6,151782,84360,D,D_vs_R,28.551464796605433,72190,46891,D,D_vs_R,21.24520284512223,-7.306261951483204,0.9449832650086638,-6.405598410972133,-7.350581675980797,0.9939705826761419,True,True
2012,2014,2012_to_2014,NJ-7,NJ,7,123057,175662,R,D_vs_R,-17.610195534934167,68232,104287,R,D_vs_R,-20.899147340292952,-3.288951805358785,0.9449832650086638,-6.405598410972133,-7.350581675980797,0.44744102580425194,True,True
2012,2014,2012_to_2014,NJ-8,NJ,8,130853,31763,D,D_vs_R,60.93496334923993,61510,15141,D,D_vs_R,60.49366609698504,-0.44129725225489125,0.9449832650086638,-6.405598410972133,-7.350581675980797,0.0600356912837117,True,True
2012,2014,2012_to_2014,NJ-9,NJ,9,162822,55091,D,D_vs_R,49.43761960048276,82498,36246,D,D_vs_R,38.951020683150304,-10.486598917332458,0.9449832650086638,-6.405598410972133,-7.350581675980797,1.4266352486904676,True,True
2012,2014,2012_to_2014,NJ-10,NJ,10,201435,24271,D,D_vs_R,78.49326114502938,95734,14154,D,D_vs_R,74.23922539312755,-4.254035751901824,0.9449832650086638,-6.405598410972133,-7.350581675980797,0.5787345735919877,True,True
2012,2014,2012_to_2014,NJ-11,NJ,11,123897,182237,R,D_vs_R,-19.05701424866235,65477,109455,R,D_vs_R,-25.140054421146502,-6.08304017248415,0.9449832650086638,-6.405598410972133,-7.350581675980797,0.8275590205822021,True,True
2012,2014,2012_to_2014,NJ-12,NJ,12,189926,80906,D,D_vs_R,40.25373663378035,90430,54168,D,D_vs_R,25.077801905973804,-15.175934727806546,0.9449832650086638,-6.405598410972133,-7.350581675980797,2.0645896334158618,True,True
2012,2014,2012_to_2014,NM-1,NM,1,162924,112473,D,D_vs_R,18.319371670715366,105474,74558,D,D_vs_R,17.172502666192678,-1.1468690045226886,0.9449832650086638,-6.405598410972133,-7.350581675980797,0.15602425155961014,True,True
